iter	RMSE
6398	223414.9385
6399	223412.7377
6400	223411.6164
6401	223409.3323
6402	223408.4113
6403	223407.4368
6404	223405.3861
6405	223402.3283
6406	223401.2921
6407	223399.0115
6408	223396.2709
6409	223394.0703
6410	223393.2729
6411	223392.0683
6412	223389.9353
6413	223388.7413
6414	223386.6107
6415	223385.5668
6416	223383.3241
6417	223381.1417
6418	223378.9934
6419	223377.0407
6420	223376.203
6421	223373.3351
6422	223370.8847
6423	223367.2974
6424	223364.5449
6425	223362.2915
6426	223359.9758
6427	223357.2674
6428	223356.0802
6429	223355.2893
6430	223353.7188
6431	223351.9807
6432	223351.7043
6433	223349.0356
6434	223347.8091
6435	223345.9613
6436	223345.0312
6437	223342.7157
6438	223340.5078
6439	223338.6861
6440	223337.5165
6441	223336.5121
6442	223334.5382
6443	223333.8285
6444	223331.3396
6445	223329.5856
6446	223325.6297
6447	223324.0649
6448	223322.3221
6449	223321.462
6450	223319.7557
6451	223318.7935
6452	223316.8465
6453	223315.623
6454	223313.1183
6455	223309.8058
6456	223309.0893
6457	223308.2428
6458	223305.4038
6459	223303.8698
6460	223300.5464
6461	223298.8334
6462	223297.9436
6463	223296.388
6464	223295.6891
6465	223293.0075
6466	223291.4193
6467	223288.4817
6468	223286.5863
6469	223285.7142
6470	223282.3294
6471	223277.7582
6472	223277.5171
6473	223276.4137
6474	223275.0419
6475	223272.0581
6476	223270.3555
6477	223268.9267
6478	223267.2291
6479	223264.9629
6480	223262.485
6481	223260.5437
6482	223258.9878
6483	223257.5831
6484	223257.0721
6485	223255.3595
6486	223253.6623
6487	223252.2045
6488	223249.7028
6489	223248.0119
6490	223243.4705
6491	223241.8969
6492	223241.4251
6493	223239.5679
6494	223237.7232
6495	223237.4123
6496	223235.4182
6497	223232.4193
6498	223230.0247
6499	223227.1584
6500	223225.8782
6501	223225.1921
6502	223225.0136
6503	223223.8999
6504	223222.7322
6505	223219.2359
6506	223218.3808
6507	223217.3916
6508	223217.1405
6509	223214.3822
6510	223212.9736
6511	223210.3142
6512	223209.5256
6513	223206.736
6514	223204.2865
6515	223201.4478
6516	223200.4125
6517	223199.2553
6518	223198.4649
6519	223195.7405
6520	223192.453
6521	223189.5621
6522	223187.5535
6523	223186.505
6524	223183.3739
6525	223181.4833
6526	223177.6429
6527	223176.7545
6528	223174.0195
6529	223172.5483
6530	223171.5426
6531	223169.936
6532	223168.1603
6533	223166.9824
6534	223166.0421
6535	223164.6669
6536	223161.9231
6537	223158.5795
6538	223156.1823
6539	223154.3776
6540	223153.8087
6541	223152.7623
6542	223151.2978
6543	223147.8683
6544	223147.1632
6545	223146.4652
6546	223145.2845
6547	223144.2091
6548	223140.3788
6549	223139.4283
6550	223137.4717
6551	223135.7547
6552	223133.9439
6553	223133.5769
6554	223132.5339
6555	223130.7537
6556	223129.6556
6557	223127.8447
6558	223125.878
6559	223124.5457
6560	223123.8697
6561	223121.2018
6562	223119.3973
6563	223118.3374
6564	223117.3051
6565	223115.9406
6566	223114.0514
6567	223113.3414
6568	223111.94
6569	223108.995
6570	223107.6841
6571	223105.763
6572	223103.4562
6573	223101.4479
6574	223100.6227
6575	223100.5198
6576	223098.7475
6577	223097.3476
6578	223094.6981
6579	223091.9583
6580	223090.1155
6581	223087.8731
6582	223086.5858
6583	223085.0715
6584	223083.5784
6585	223081.5196
6586	223079.9571
6587	223077.5409
6588	223075.6375
6589	223074.4116
6590	223072.2672
6591	223071.3761
6592	223070.8472
6593	223068.5316
6594	223065.1512
6595	223063.3342
6596	223060.6834
6597	223059.6597
6598	223058.2102
6599	223057.0611
6600	223055.561
6601	223053.5553
6602	223050.7125
6603	223050.6707
6604	223047.8765
6605	223045.3504
6606	223043.1414
6607	223042.0026
6608	223039.9694
6609	223038.6044
6610	223037.2393
6611	223032.9483
6612	223029.7637
6613	223026.3047
6614	223023.8873
6615	223022.2305
6616	223020.5003
6617	223018.6377
6618	223016.269
6619	223014.2166
6620	223012.2582
6621	223010.9635
6622	223010.4881
6623	223007.9237
6624	223006.3147
6625	223005.0552
6626	223003.5143
6627	223002.3603
6628	223000.6388
6629	222998.0794
6630	222996.5437
6631	222994.5945
6632	222991.1859
6633	222990.6711
6634	222989.5676
6635	222987.1925
6636	222984.1292
6637	222983.512
6638	222981.8217
6639	222979.3108
6640	222976.4279
6641	222975.4817
6642	222974.8531
6643	222971.7851
6644	222969.1185
6645	222968.5483
6646	222965.6535
6647	222964.3307
6648	222963.1845
6649	222960.1177
6650	222958.2243
6651	222957.488
6652	222954.6685
6653	222953.8496
6654	222953.018
6655	222951.4964
6656	222949.1146
6657	222947.479
6658	222945.7371
6659	222945.1544
6660	222943.6489
6661	222941.1289
6662	222939.082
6663	222936.6749
6664	222935.2969
6665	222934.2483
6666	222932.6847
6667	222930.0443
6668	222927.8648
6669	222926.3665
6670	222925.2784
6671	222921.4971
6672	222919.874
6673	222917.0442
6674	222916.0739
6675	222914.9375
6676	222912.7915
6677	222911.6161
6678	222909.6507
6679	222907.2703
6680	222905.4542
6681	222901.1502
6682	222899.4499
6683	222894.7534
6684	222892.887
6685	222889.6585
6686	222887.4118
6687	222886.378
6688	222884.6158
6689	222882.168
6690	222878.5513
6691	222874.6013
6692	222873.5397
6693	222872.5755
6694	222870.5599
6695	222867.6564
6696	222866.9741
6697	222865.9591
6698	222861.4249
6699	222859.6596
6700	222856.4644
6701	222854.5213
6702	222852.1488
6703	222849.8571
6704	222848.5942
6705	222848.1779
6706	222845.7501
6707	222844.7619
6708	222842.0865
6709	222840.5398
6710	222839.9664
6711	222838.8789
6712	222837.3082
6713	222835.5343
6714	222835.0853
6715	222832.8518
6716	222831.67
6717	222829.6408
6718	222826.4786
6719	222825.6798
6720	222823.4824
6721	222821.3379
6722	222820.0635
6723	222817.3909
6724	222815.3125
6725	222814.6963
6726	222813.5359
6727	222810.2826
6728	222807.6814
6729	222805.8468
6730	222804.2761
6731	222802.1674
6732	222801.4772
6733	222800.5677
6734	222798.6248
6735	222797.1957
6736	222796.4038
6737	222793.7273
6738	222792.3299
6739	222789.9316
6740	222789.0902
6741	222784.3781
6742	222783.1484
6743	222780.5873
6744	222779.5431
6745	222777.3264
6746	222774.93
6747	222773.2286
6748	222771.2738
6749	222770.0554
6750	222768.261
6751	222767.3519
6752	222764.6162
6753	222761.9975
6754	222760.1457
6755	222757.7796
6756	222755.2515
6757	222753.0832
6758	222751.3093
6759	222749.0094
6760	222748.4161
6761	222746.2417
6762	222744.5422
6763	222742.9628
6764	222741.4015
6765	222738.2991
6766	222736.5757
6767	222735.4593
6768	222734.4516
6769	222731.7525
6770	222730.1629
6771	222726.0409
6772	222724.8816
6773	222723.6433
6774	222722.3418
6775	222720.7692
6776	222718.7355
6777	222718.0632
6778	222716.6501
6779	222716.0733
6780	222712.9533
6781	222712.1459
6782	222710.7851
6783	222708.3292
6784	222706.5826
6785	222704.1976
6786	222702.3002
6787	222699.4578
6788	222695.7819
6789	222694.0082
6790	222692.6481
6791	222691.3249
6792	222687.603
6793	222685.5911
6794	222683.9944
6795	222682.2833
6796	222680.1002
6797	222677.0505
6798	222674.6998
6799	222672.9466
6800	222668.3232
6801	222667.4936
6802	222666.826
6803	222664.6731
6804	222664.0527
6805	222663.402
6806	222662.3587
6807	222660.4537
6808	222659.6391
6809	222658.913
6810	222657.0388
6811	222656.1684
6812	222654.7803
6813	222651.3396
6814	222648.944
6815	222646.7764
6816	222645.519
6817	222644.0912
6818	222642.7322
6819	222640.1551
6820	222638.2114
6821	222637.9488
6822	222637.4174
6823	222637.3711
6824	222636.0974
6825	222635.5671
6826	222634.2409
6827	222631.034
6828	222629.5087
6829	222628.6825
6830	222626.5151
6831	222626.4086
6832	222624.4878
6833	222621.6257
6834	222619.0223
6835	222617.9713
6836	222616.4465
6837	222615.3225
6838	222614.3134
6839	222612.0447
6840	222610.7232
6841	222608.8901
6842	222607.7485
6843	222604.4088
6844	222602.1656
6845	222599.2555
6846	222597.7915
6847	222596.9506
6848	222595.7202
6849	222593.8106
6850	222591.7783
6851	222590.3913
6852	222589.2517
6853	222585.0774
6854	222584.7349
6855	222583.9591
6856	222582.0634
6857	222580.1279
6858	222578.1527
6859	222577.3941
6860	222576.1734
6861	222574.6008
6862	222573.3788
6863	222572.1151
6864	222570.8936
6865	222566.9697
6866	222565.3755
6867	222561.8527
6868	222561.1385
6869	222559.7495
6870	222558.3128
6871	222557.6117
6872	222555.6307
6873	222552.3113
6874	222551.1019
6875	222549.5121
6876	222548.1258
6877	222546.0038
6878	222543.5842
6879	222540.0534
6880	222537.4692
6881	222534.3587
6882	222532.8922
6883	222530.6036
6884	222528.906
6885	222527.5377
6886	222526.2892
6887	222524.2595
6888	222522.0209
6889	222521.007
6890	222519.7399
6891	222517.8453
6892	222515.2089
6893	222513.5066
6894	222512.3433
6895	222510.9826
6896	222509.81
6897	222506.618
6898	222504.8114
6899	222504.2022
6900	222503.2967
6901	222501.4997
6902	222499.6723
6903	222499.3777
6904	222496.9088
6905	222495.9027
6906	222494.7298
6907	222493.3428
6908	222492.9331
6909	222490.9633
6910	222490.6261
6911	222490.0455
6912	222486.2914
6913	222486.121
6914	222484.6122
6915	222482.9604
6916	222480.701
6917	222477.8048
6918	222475.4988
6919	222472.7562
6920	222471.2259
6921	222470.3885
6922	222469.1519
6923	222468.1512
6924	222466.124
6925	222464.946
6926	222463.4546
6927	222462.6969
6928	222462.4818
6929	222460.5716
6930	222458.1554
6931	222456.1652
6932	222454.5267
6933	222452.7658
6934	222451.5139
6935	222449.9555
6936	222446.8924
6937	222446.1624
6938	222445.5455
6939	222443.6441
6940	222441.2561
6941	222439.2482
6942	222434.1411
6943	222434.0471
6944	222431.5081
6945	222429.6696
6946	222426.2877
6947	222424.739
6948	222422.2446
6949	222422.1059
6950	222421.3638
6951	222420.7557
6952	222420.3184
6953	222418.9647
6954	222417.1132
6955	222414.0702
6956	222413.1069
6957	222411.2236
6958	222409.199
6959	222407.1057
6960	222404.6019
6961	222401.7577
6962	222400.6343
6963	222398.6622
6964	222397.6918
6965	222394.9871
6966	222392.4896
6967	222390.6643
6968	222388.309
6969	222387.1955
6970	222383.4739
6971	222382.4418
6972	222381.0696
6973	222378.9493
6974	222378.0981
6975	222376.1374
6976	222375.1595
6977	222374.1003
6978	222373.317
6979	222371.3555
6980	222370.0265
6981	222367.2915
6982	222365.0563
6983	222360.8411
6984	222359.765
6985	222358.952
6986	222356.9679
6987	222354.4342
6988	222351.4604
6989	222351.4126
6990	222350.2889
6991	222348.9546
6992	222348.2894
6993	222347.3149
6994	222344.674
6995	222343.6063
6996	222341.9646
6997	222341.6155
6998	222338.7265
6999	222337.0124
7000	222335.4011
7001	222333.2604
7002	222330.5228
7003	222329.9202
7004	222327.8892
7005	222325.311
7006	222323.1472
7007	222321.1839
7008	222319.2828
7009	222318.3141
7010	222316.4974
7011	222315.6887
7012	222314.5576
7013	222313.9593
7014	222311.9678
7015	222310.7975
7016	222309.3103
7017	222307.2929
7018	222305.8371
7019	222302.9821
7020	222300.9399
7021	222300.1023
7022	222298.2702
7023	222297.764
7024	222297.053
7025	222295.8953
7026	222294.1159
7027	222291.6539
7028	222289.7754
7029	222288.2726
7030	222286.4882
7031	222284.9983
7032	222282.3932
7033	222280.2404
7034	222279.1419
7035	222278.8862
7036	222277.0904
7037	222274.2422
7038	222273.2316
7039	222272.4437
7040	222270.3712
7041	222268.9488
7042	222267.1856
7043	222266.5124
7044	222264.9003
7045	222264.1114
7046	222262.4351
7047	222260.5384
7048	222260.2338
7049	222258.6736
7050	222258.4669
7051	222255.7811
7052	222253.6024
7053	222252.2408
7054	222251.1609
7055	222248.9281
7056	222247.1796
7057	222245.493
7058	222242.5236
7059	222241.1901
7060	222239.82
7061	222236.5464
7062	222234.5339
7063	222231.5315
7064	222229.3297
7065	222226.151
7066	222225.0021
7067	222222.6913
7068	222219.6813
7069	222217.6018
7070	222216.2014
7071	222214.8599
7072	222213.3518
7073	222212.2376
7074	222210.5653
7075	222207.956
7076	222205.5497
7077	222203.0336
7078	222202.7889
7079	222201.3198
7080	222199.2714
7081	222198.0377
7082	222196.5078
7083	222195.0282
7084	222192.4161
7085	222191.5611
7086	222190.7267
7087	222188.791
7088	222186.1878
7089	222184.851
7090	222183.5796
7091	222181.3074
7092	222180.7874
7093	222179.4021
7094	222177.3375
7095	222175.4557
7096	222171.806
7097	222170.5719
7098	222169.8431
7099	222168.2455
7100	222166.7949
7101	222164.7119
7102	222163.7546
7103	222162.2557
7104	222160.9957
7105	222159.4756
7106	222158.3788
7107	222157.6894
7108	222156.3985
7109	222153.6799
7110	222152.2663
7111	222150.6695
7112	222149.407
7113	222148.7921
7114	222148.4157
7115	222146.9827
7116	222144.8536
7117	222142.4625
7118	222141.7647
7119	222139.4002
7120	222136.3103
7121	222134.8184
7122	222132.5893
7123	222130.3322
7124	222129.7381
7125	222127.3343
7126	222125.4616
7127	222123.6946
7128	222120.1956
7129	222118.872
7130	222116.8419
7131	222113.2861
7132	222112.7745
7133	222111.353
7134	222110.9197
7135	222108.9526
7136	222106.5145
7137	222104.5395
7138	222104.3311
7139	222102.3782
7140	222100.8594
7141	222099.353
7142	222098.5043
7143	222096.0061
7144	222094.6672
7145	222091.7143
7146	222089.0459
7147	222086.0134
7148	222083.4643
7149	222081.7137
7150	222080.1407
7151	222079.0289
7152	222077.6257
7153	222075.748
7154	222072.7931
7155	222070.0292
7156	222068.4095
7157	222067.1775
7158	222066.5558
7159	222062.7488
7160	222060.7031
7161	222058.1519
7162	222056.8511
7163	222053.5147
7164	222052.7317
7165	222050.4288
7166	222048.547
7167	222046.719
7168	222044.6622
7169	222042.1284
7170	222040.0654
7171	222039.2593
7172	222037.414
7173	222036.628
7174	222034.6165
7175	222034.2576
7176	222033.7215
7177	222031.2812
7178	222028.3535
7179	222026.9711
7180	222025.3727
7181	222023.1807
7182	222021.7259
7183	222021.0861
7184	222018.6159
7185	222016.3254
7186	222016.0323
7187	222014.3239
7188	222013.3111
7189	222010.9855
7190	222009.6332
7191	222008.2133
7192	222006.2685
7193	222004.6308
7194	222002.3164
7195	221999.9415
7196	221997.9894
7197	221996.8958
7198	221993.9032
7199	221992.8188
7200	221990.8292
7201	221989.2993
7202	221988.3883
7203	221987.4493
7204	221985.8241
7205	221984.4463
7206	221983.8049
7207	221982.6439
7208	221981.2015
7209	221979.2778
7210	221978.007
7211	221976.171
7212	221975.1481
7213	221973.287
7214	221971.4985
7215	221969.7946
7216	221968.7721
7217	221967.0232
7218	221964.4783
7219	221962.6981
7220	221961.1677
7221	221957.6671
7222	221956.2799
7223	221953.7283
7224	221950.5766
7225	221948.1529
7226	221946.5792
7227	221944.1181
7228	221943.0242
7229	221941.7532
7230	221938.6602
7231	221938.6121
7232	221934.9697
7233	221934.0663
7234	221931.8318
7235	221930.7833
7236	221929.2007
7237	221928.1146
7238	221926.2615
7239	221925.8622
7240	221925.2044
7241	221923.1526
7242	221921.739
7243	221920.9856
7244	221919.5194
7245	221918.8349
7246	221917.7959
7247	221916.2724
7248	221914.5198
7249	221912.6389
7250	221911.28
7251	221908.1356
7252	221907.4835
7253	221907.4835
7254	221906.0644
7255	221903.9089
7256	221901.4959
7257	221901.4686
7258	221898.112
7259	221895.4077
7260	221893.2291
7261	221891.0271
7262	221888.0409
7263	221886.8672
7264	221884.8927
7265	221883.1336
7266	221881.9013
7267	221879.2504
7268	221877.2439
7269	221875.7041
7270	221874.1159
7271	221873.4218
7272	221871.7757
7273	221869.5892
7274	221867.7871
7275	221864.6404
7276	221862.0871
7277	221861.8015
7278	221860.874
7279	221859.4072
7280	221857.0853
7281	221851.1948
7282	221848.6085
7283	221847.3468
7284	221845.4551
7285	221842.9277
7286	221840.649
7287	221838.5805
7288	221836.6706
7289	221834.5965
7290	221833.5727
7291	221832.6853
7292	221832.4368
7293	221830.8355
7294	221829.2813
7295	221827.0311
7296	221826.402
7297	221824.9183
7298	221824.8652
7299	221821.1647
7300	221819.9182
7301	221817.2759
7302	221815.8919
7303	221814.4711
7304	221810.6689
7305	221807.6644
7306	221805.864
7307	221804.6081
7308	221802.9795
7309	221801.7936
7310	221799.2223
7311	221795.4628
7312	221793.6595
7313	221791.5842
7314	221790.1714
7315	221788.1349
7316	221786.8997
7317	221786.3862
7318	221784.3825
7319	221781.3702
7320	221780.2636
7321	221780.2321
7322	221778.4232
7323	221775.7374
7324	221773.2855
7325	221771.7047
7326	221771.5608
7327	221770.2374
7328	221768.4276
7329	221767.0043
7330	221763.3824
7331	221760.286
7332	221758.0883
7333	221757.0466
7334	221755.4937
7335	221755.3099
7336	221753.3664
7337	221749.2613
7338	221747.2302
7339	221746.0247
7340	221743.0365
7341	221741.7038
7342	221740.3519
7343	221738.2118
7344	221735.7841
7345	221735.5879
7346	221732.9021
7347	221729.6494
7348	221727.0837
7349	221725.3821
7350	221724.4475
7351	221722.7027
7352	221720.5681
7353	221718.2409
7354	221716.7504
7355	221714.8269
7356	221713.4166
7357	221711.8705
7358	221711.0798
7359	221709.7652
7360	221708.0581
7361	221706.533
7362	221704.1449
7363	221703.3929
7364	221700.9276
7365	221699.2516
7366	221698.3529
7367	221696.943
7368	221694.4978
7369	221691.8942
7370	221689.1868
7371	221686.0163
7372	221684.626
7373	221680.9194
7374	221679.1125
7375	221676.6789
7376	221673.8259
7377	221672.3278
7378	221671.5659
7379	221669.975
7380	221668.7818
7381	221666.4947
7382	221664.3655
7383	221663.1984
7384	221662.1069
7385	221659.3872
7386	221655.5855
7387	221653.7354
7388	221651.1817
7389	221650.1603
7390	221648.43
7391	221647.3562
7392	221646.5074
7393	221645.0391
7394	221642.3962
7395	221639.2683
7396	221637.6873
7397	221634.9145
7398	221633.2809
7399	221631.088
7400	221628.0305
7401	221626.4292
7402	221625.6733
7403	221623.1643
7404	221621.885
7405	221621.4545
7406	221620.4737
7407	221619.7303
7408	221617.4848
7409	221616.0001
7410	221613.079
7411	221610.4387
7412	221609.3266
7413	221607.5365
7414	221605.8716
7415	221603.53
7416	221602.0879
7417	221600.6728
7418	221598.7199
7419	221596.4191
7420	221594.2709
7421	221593.0636
7422	221592.2147
7423	221590.658
7424	221589.7082
7425	221588.2601
7426	221586.9654
7427	221584.9248
7428	221581.0361
7429	221578.7199
7430	221576.5581
7431	221575.8743
7432	221572.863
7433	221568.0761
7434	221566.9178
7435	221565.4995
7436	221564.5709
7437	221563.5314
7438	221561.4129
7439	221560.1579
7440	221558.777
7441	221557.2493
7442	221555.5309
7443	221553.5742
7444	221552.0491
7445	221550.021
7446	221548.6919
7447	221547.6166
7448	221544.7474
7449	221543.0483
7450	221542.5511
7451	221541.5342
7452	221540.097
7453	221539.1797
7454	221536.9828
7455	221535.4004
7456	221533.4305
7457	221532.3781
7458	221528.8286
7459	221526.9776
7460	221526.2724
7461	221525.2605
7462	221524.9662
7463	221521.8187
7464	221520.2896
7465	221519.6373
7466	221519.1184
7467	221517.7906
7468	221515.594
7469	221513.1328
7470	221510.0391
7471	221506.17
7472	221504.3355
7473	221501.7566
7474	221500.8022
7475	221498.4305
7476	221497.2303
7477	221496.1685
7478	221494.7443
7479	221492.9195
7480	221492.2103
7481	221489.3918
7482	221487.9794
7483	221487.1959
7484	221485.8179
7485	221483.6967
7486	221482.5135
7487	221481.4094
7488	221479.9731
7489	221478.3485
7490	221476.6538
7491	221475.503
7492	221473.7794
7493	221470.6132
7494	221469.9764
7495	221467.901
7496	221466.1388
7497	221464.7309
7498	221463.5596
7499	221459.741
7500	221458.4715
7501	221453.8226
7502	221452.8793
7503	221451.8185
7504	221450.3181
7505	221448.8079
7506	221447.0482
7507	221445.2593
7508	221444.3155
7509	221443.0687
7510	221442.0976
7511	221440.0309
7512	221438.3261
7513	221436.5514
7514	221434.7714
7515	221433.2951
7516	221433.0747
7517	221431.9381
7518	221427.8603
7519	221426.9
7520	221426.1203
7521	221424.5106
7522	221422.6005
7523	221420.6464
7524	221418.959
7525	221416.0139
7526	221413.6256
7527	221412.2814
7528	221411.8042
7529	221410.1089
7530	221407.5471
7531	221405.735
7532	221403.1457
7533	221401.392
7534	221400.8898
7535	221397.1754
7536	221395.3266
7537	221392.707
7538	221389.6391
7539	221387.8655
7540	221387.2002
7541	221386.7832
7542	221385.3968
7543	221383.2457
7544	221382.9758
7545	221379.7944
7546	221378.66
7547	221376.4464
7548	221375.555
7549	221373.2375
7550	221372.2412
7551	221369.9282
7552	221367.3419
7553	221366.0606
7554	221363.872
7555	221362.6905
7556	221361.8762
7557	221359.3315
7558	221358.2775
7559	221357.8926
7560	221356.2336
7561	221355.0196
7562	221353.7132
7563	221352.117
7564	221350.6541
7565	221349.155
7566	221348.2075
7567	221346.8282
7568	221345.3971
7569	221344.181
7570	221341.9913
7571	221339.2684
7572	221338.0475
7573	221336.1065
7574	221334.6133
7575	221333.6784
7576	221333.0228
7577	221331.6459
7578	221330.8971
7579	221329.2586
7580	221326.9965
7581	221324.7212
7582	221323.7144
7583	221323.0776
7584	221322.1361
7585	221321.7767
7586	221319.6463
7587	221317.8266
7588	221316.2962
7589	221314.1414
7590	221312.4569
7591	221309.8129
7592	221308.8651
7593	221306.112
7594	221304.6646
7595	221303.4051
7596	221302.9219
7597	221301.7977
7598	221298.6356
7599	221297.2944
7600	221295.9105
7601	221294.4061
7602	221293.2213
7603	221292.0124
7604	221289.4516
7605	221287.8188
7606	221286.6356
7607	221283.9598
7608	221283.1891
7609	221281.9019
7610	221279.3634
7611	221277.9105
7612	221277.6724
7613	221275.8732
7614	221273.4553
7615	221271.6508
7616	221267.4155
7617	221265.9472
7618	221263.7392
7619	221262.0343
7620	221259.1053
7621	221257.378
7622	221254.5925
7623	221253.5524
7624	221252.7081
7625	221249.6492
7626	221248.9042
7627	221247.6274
7628	221245.2423
7629	221243.6107
7630	221242.2295
7631	221240.0973
7632	221238.6661
7633	221235.6415
7634	221232.6714
7635	221231.1089
7636	221230.0101
7637	221228.3005
7638	221226.5453
7639	221225.0601
7640	221224.4843
7641	221223.7828
7642	221223.1219
7643	221221.4783
7644	221219.2587
7645	221217.7707
7646	221215.5198
7647	221214.6165
7648	221213.609
7649	221211.03
7650	221209.852
7651	221206.835
7652	221205.8485
7653	221204.2323
7654	221202.6269
7655	221199.4878
7656	221198.1359
7657	221196.5758
7658	221195.2844
7659	221194.5771
7660	221193.5323
7661	221191.7612
7662	221191.7571
7663	221190.1887
7664	221189.1925
7665	221188.4718
7666	221185.3027
7667	221182.8266
7668	221181.163
7669	221178.3497
7670	221177.6562
7671	221175.8802
7672	221172.569
7673	221171.7943
7674	221170.3876
7675	221169.0849
7676	221166.6731
7677	221164.8043
7678	221163.3451
7679	221160.7855
7680	221158.4781
7681	221156.8641
7682	221155.7475
7683	221153.367
7684	221151.4348
7685	221149.8991
7686	221148.4973
7687	221146.9727
7688	221145.3799
7689	221141.8257
7690	221140.6342
7691	221137.5415
7692	221135.7522
7693	221134.3029
7694	221132.8316
7695	221131.4174
7696	221129.3246
7697	221127.6955
7698	221126.3943
7699	221124.2439
7700	221122.3322
7701	221119.9561
7702	221115.6867
7703	221113.5401
7704	221112.3503
7705	221110.849
7706	221109.2822
7707	221107.7548
7708	221104.5405
7709	221103.4446
7710	221102.2319
7711	221100.7194
7712	221099.733
7713	221097.6977
7714	221096.6122
7715	221094.8744
7716	221092.9359
7717	221090.8992
7718	221089.1431
7719	221087.1255
7720	221084.8567
7721	221082.0433
7722	221078.8574
7723	221077.0107
7724	221075.433
7725	221073.5254
7726	221072.248
7727	221071.3646
7728	221069.7771
7729	221067.4154
7730	221066.1739
7731	221064.7826
7732	221064.7785
7733	221062.5108
7734	221061.9723
7735	221061.1088
7736	221058.7329
7737	221057.4574
7738	221056.4739
7739	221054.8635
7740	221054.0626
7741	221054.0359
7742	221051.8733
7743	221050.4979
7744	221048.8105
7745	221047.1869
7746	221045.9499
7747	221043.9221
7748	221042.2427
7749	221041.5569
7750	221041.1241
7751	221037.854
7752	221037.0048
7753	221035.4244
7754	221033.0488
7755	221032.1888
7756	221030.5149
7757	221029.404
7758	221027.6062
7759	221026.1716
7760	221024.8858
7761	221021.59
7762	221019.2807
7763	221017.5755
7764	221015.8008
7765	221012.0859
7766	221010.9511
7767	221009.3474
7768	221006.5595
7769	221006.207
7770	221005.0987
7771	221003.8598
7772	221002.2974
7773	220999.6096
7774	220997.7093
7775	220996.9472
7776	220995.7382
7777	220993.7449
7778	220991.7504
7779	220989.091
7780	220986.662
7781	220985.2309
7782	220984.1737
7783	220982.7921
7784	220978.931
7785	220976.8434
7786	220975.6634
7787	220972.1232
7788	220971.334
7789	220969.6809
7790	220967.8819
7791	220966.3719
7792	220964.4765
7793	220963.0821
7794	220961.351
7795	220958.0254
7796	220957.7121
7797	220956.2854
7798	220955.4035
7799	220952.5236
7800	220950.8158
7801	220948.2954
7802	220946.4002
7803	220945.1413
7804	220943.3654
7805	220942.0242
7806	220941.3375
7807	220940.6204
7808	220939.3137
7809	220936.9449
7810	220935.0122
7811	220931.8536
7812	220930.0938
7813	220928.9468
7814	220927.0574
7815	220926.019
7816	220923.1364
7817	220919.7359
7818	220919.1934
7819	220918.3754
7820	220916.868
7821	220915.2032
7822	220914.5655
7823	220910.6865
7824	220909.2362
7825	220907.5296
7826	220906.0827
7827	220904.2377
7828	220903.2734
7829	220901.1863
7830	220898.6355
7831	220896.1763
7832	220892.8413
7833	220891.5932
7834	220890.244
7835	220887.661
7836	220886.7025
7837	220885.1161
7838	220883.7722
7839	220880.3639
7840	220879.6354
7841	220877.3171
7842	220876.0758
7843	220875.4008
7844	220874.0103
7845	220870.406
7846	220868.6727
7847	220867.5289
7848	220864.7711
7849	220862.882
7850	220861.2029
7851	220859.9955
7852	220858.2557
7853	220856.3406
7854	220855.6619
7855	220852.2328
7856	220850.2189
7857	220848.091
7858	220846.755
7859	220844.7089
7860	220843.9318
7861	220842.9689
7862	220841.2747
7863	220839.6216
7864	220838.0648
7865	220835.682
7866	220834.7349
7867	220833.6985
7868	220832.7226
7869	220831.9313
7870	220828.2404
7871	220826.3336
7872	220824.0385
7873	220822.9331
7874	220820.4012
7875	220819.7707
7876	220819.1151
7877	220817.2928
7878	220816.322
7879	220813.239
7880	220812.359
7881	220811.6425
7882	220810.8411
7883	220808.3842
7884	220807.146
7885	220805.6036
7886	220804.3308
7887	220803.4047
7888	220800.2069
7889	220796.964
7890	220796.1922
7891	220793.6264
7892	220791.7292
7893	220790.3883
7894	220789.6492
7895	220788.7533
7896	220787.1829
7897	220785.5684
7898	220784.2493
7899	220780.9305
7900	220779.5219
7901	220777.8879
7902	220775.6241
7903	220774.4516
7904	220772.0433
7905	220770.0539
7906	220769.9408
7907	220767.4493
7908	220766.2288
7909	220762.9502
7910	220760.749
7911	220757.9979
7912	220756.4142
7913	220754.7396
7914	220752.6582
7915	220751.6889
7916	220751.2676
7917	220748.8373
7918	220747.5546
7919	220746.348
7920	220744.8298
7921	220741.265
7922	220739.7786
7923	220737.2556
7924	220734.9087
7925	220733.4336
7926	220730.392
7927	220726.9495
7928	220725.2621
7929	220722.5157
7930	220720.182
7931	220718.6731
7932	220717.0824
7933	220715.8063
7934	220714.4651
7935	220713.6542
7936	220712.5854
7937	220711.3796
7938	220709.8223
7939	220708.8012
7940	220706.2073
7941	220704.5445
7942	220703.5586
7943	220702.4071
7944	220699.9231
7945	220696.1308
7946	220695.0206
7947	220693.3105
7948	220692.1878
7949	220690.666
7950	220688.6341
7951	220685.9467
7952	220684.0746
7953	220681.1368
7954	220678.0636
7955	220676.162
7956	220674.954
7957	220672.8488
7958	220670.4883
7959	220669.2439
7960	220668.0198
7961	220666.1566
7962	220664.8208
7963	220661.0275
7964	220660.1186
7965	220659.1022
7966	220657.6567
7967	220656.8036
7968	220655.462
