iter	Passed	Remaining
1666	100848	504119
1667	100913	504083
1668	101003	504168
1669	101041	503997
1670	101101	503935
1671	101153	503829
1672	101238	503894
1673	101297	503824
1674	101377	503859
1675	101416	503696
1676	101476	503630
1677	101541	503592
1678	101597	503507
1679	101646	503392
1680	101690	503250
1681	101765	503259
1682	101814	503145
1683	101873	503074
1684	101968	503185
1685	102077	503362
1686	102185	503538
1687	102299	503741
1688	102395	503852
1689	102495	503988
1690	102569	503992
1691	102649	504024
1692	102709	503963
1693	102770	503903
1694	102830	503838
1695	102899	503819
1696	102979	503852
1697	103052	503851
1698	103174	504090
1699	103242	504068
1700	103303	504004
1701	103354	503898
1702	103423	503877
1703	103474	503769
1704	103577	503916
1705	103633	503828
1706	103718	503888
1707	103762	503746
1708	103882	503974
1709	103956	503978
1710	104000	503832
1711	104078	503856
1712	104146	503832
1713	104256	504006
1714	104316	503944
1715	104376	503877
1716	104438	503820
1717	104477	503656
1718	104553	503668
1719	104628	503678
1720	104701	503675
1721	104785	503722
1722	104807	503478
1723	104872	503438
1724	104937	503394
1725	105050	503586
1726	105159	503752
1727	105210	503648
1728	105266	503561
1729	105311	503425
1730	105431	503644
1731	105501	503631
1732	105605	503774
1733	105640	503589
1734	105748	503752
1735	105835	503815
1736	105963	504073
1737	106026	504022
1738	106082	503937
1739	106194	504116
1740	106301	504275
1741	106376	504280
1742	106436	504214
1743	106507	504200
1744	106632	504443
1745	106743	504617
1746	106764	504366
1747	106825	504303
1748	106856	504099
1749	106922	504065
1750	106990	504034
1751	107047	503953
1752	107084	503779
1753	107130	503649
1754	107192	503590
1755	107239	503463
1756	107285	503333
1757	107387	503461
1758	107482	503561
1759	107564	503595
1760	107604	503439
1761	107674	503418
1762	107747	503410
1763	107830	503452
1764	107904	503450
1765	107963	503381
1766	108034	503364
1767	108128	503458
1768	108257	503714
1769	108374	503912
1770	108452	503929
1771	108542	503998
1772	108579	503828
1773	108704	504060
1774	108750	503927
1775	108824	503927
1776	108893	503902
1777	108959	503860
1778	108997	503692
1779	109058	503629
1780	109163	503770
1781	109223	503700
1782	109328	503842
1783	109417	503910
1784	109492	503912
1785	109572	503936
1786	109648	503939
1787	109711	503885
1788	109796	503935
1789	109898	504057
1790	109956	503983
1791	109987	503779
1792	110024	503611
1793	110103	503628
1794	110179	503635
1795	110303	503860
1796	110385	503892
1797	110500	504072
1798	110648	504405
1799	110691	504259
1800	110725	504073
1801	110830	504210
1802	110899	504185
1803	110936	504009
1804	111003	503975
1805	111054	503866
1806	111108	503770
1807	111190	503799
1808	111265	503798
1809	111414	504135
1810	111474	504067
1811	111567	504148
1812	111613	504016
1813	111705	504091
1814	111782	504099
1815	111843	504032
1816	111946	504160
1817	112028	504188
1818	112074	504059
1819	112216	504359
1820	112248	504163
1821	112296	504040
1822	112419	504255
1823	112499	504273
1824	112586	504327
1825	112678	504401
1826	112765	504450
1827	112857	504526
1828	112935	504534
1829	113011	504537
1830	113130	504731
1831	113193	504672
1832	113270	504682
1833	113370	504789
1834	113474	504916
1835	113539	504865
1836	113586	504738
1837	113623	504569
1838	113655	504372
1839	113689	504187
1840	113732	504041
1841	113809	504047
1842	113874	504000
1843	113926	503895
1844	113992	503853
1845	114094	503970
1846	114157	503913
1847	114225	503877
1848	114375	504204
1849	114475	504311
1850	114523	504189
1851	114648	504405
1852	114754	504533
1853	114843	504594
1854	114933	504655
1855	115024	504720
1856	115069	504581
1857	115143	504575
1858	115263	504767
1859	115348	504802
1860	115407	504729
1861	115504	504818
1862	115558	504725
1863	115670	504879
1864	115764	504954
1865	115809	504818
1866	115848	504658
1867	115928	504673
1868	116000	504653
1869	116048	504531
1870	116100	504427
1871	116221	504618
1872	116267	504488
1873	116310	504345
1874	116387	504344
1875	116436	504226
1876	116507	504204
1877	116556	504084
1878	116654	504177
1879	116733	504190
1880	116834	504296
1881	116922	504346
1882	117007	504379
1883	117038	504186
1884	117100	504123
1885	117180	504136
1886	117290	504281
1887	117363	504263
1888	117400	504094
1889	117475	504087
1890	117545	504059
1891	117595	503945
1892	117624	503739
1893	117696	503722
1894	117771	503715
1895	117820	503597
1896	117867	503468
1897	117956	503522
1898	117993	503350
1899	118027	503168
1900	118064	502999
1901	118124	502930
1902	118205	502949
1903	118315	503088
1904	118395	503102
1905	118458	503042
1906	118565	503171
1907	118707	503447
1908	118813	503573
1909	118859	503441
1910	118918	503363
1911	119017	503458
1912	119087	503431
1913	119158	503405
1914	119198	503246
1915	119333	503492
1916	119366	503308
1917	119421	503214
1918	119487	503168
1919	119533	503038
1920	119572	502878
1921	119636	502821
1922	119676	502665
1923	119726	502553
1924	119840	502709
1925	119935	502783
1926	120014	502789
1927	120125	502932
1928	120190	502882
1929	120249	502803
1930	120309	502733
1931	120379	502701
1932	120445	502653
1933	120500	502564
1934	120531	502369
1935	120574	502226
1936	120632	502148
1937	120694	502084
1938	120756	502019
1939	120816	501948
1940	120895	501957
1941	120946	501845
1942	121002	501758
1943	121065	501698
1944	121115	501587
1945	121204	501635
1946	121287	501657
1947	121346	501581
1948	121431	501612
1949	121562	501833
1950	121609	501710
1951	121695	501746
1952	121742	501617
1953	121821	501626
1954	121927	501744
1955	122026	501830
1956	122100	501814
1957	122237	502060
1958	122286	501944
1959	122386	502035
1960	122451	501981
1961	122520	501948
1962	122617	502025
1963	122704	502062
1964	122786	502081
1965	122869	502102
1966	122903	501923
1967	122948	501790
1968	123025	501787
1969	123054	501586
1970	123083	501389
1971	123191	501510
1972	123265	501496
1973	123365	501587
1974	123445	501593
1975	123520	501583
1976	123620	501673
1977	123712	501728
1978	123789	501726
1979	123824	501551
1980	123945	501727
1981	124101	502039
1982	124209	502161
1983	124250	502012
1984	124283	501830
1985	124320	501664
1986	124370	501550
1987	124448	501548
1988	124477	501350
1989	124517	501200
1990	124580	501135
1991	124646	501090
1992	124688	500944
1993	124725	500779
1994	124782	500693
1995	124863	500705
1996	124900	500538
1997	124975	500526
1998	125023	500405
1999	125097	500391
2000	125189	500444
2001	125224	500270
2002	125256	500086
2003	125303	499965
2004	125410	500078
2005	125473	500017
2006	125532	499941
2007	125568	499774
2008	125655	499807
2009	125701	499677
2010	125781	499684
2011	125881	499773
2012	125959	499772
2013	126020	499702
2014	126077	499619
2015	126200	499793
2016	126244	499658
2017	126342	499735
2018	126394	499631
2019	126479	499658
2020	126522	499517
2021	126619	499590
2022	126647	499389
2023	126674	499186
2024	126731	499103
2025	126776	498971
2026	126835	498893
2027	126880	498762
2028	126925	498632
2029	127002	498626
2030	127064	498562
2031	127096	498377
2032	127158	498315
2033	127259	498403
2034	127290	498215
2035	127371	498224
2036	127418	498101
2037	127516	498176
2038	127610	498236
2039	127656	498109
2040	127680	497898
2041	127789	498016
2042	127842	497917
2043	127897	497822
2044	127936	497669
2045	128030	497731
2046	128108	497728
2047	128184	497716
2048	128236	497614
2049	128345	497729
2050	128440	497793
2051	128533	497846
2052	128565	497665
2053	128624	497590
2054	128671	497465
2055	128777	497570
2056	128814	497409
2057	128885	497381
2058	128938	497278
2059	128993	497190
2060	129155	497507
2061	129208	497410
2062	129276	497367
2063	129302	497162
2064	129360	497081
2065	129444	497101
2066	129546	497191
2067	129576	497003
2068	129610	496829
2069	129641	496644
2070	129686	496517
2071	129758	496489
2072	129793	496319
2073	129937	496569
2074	130045	496678
2075	130170	496856
2076	130293	497022
2077	130404	497145
2078	130484	497145
2079	130591	497251
2080	130647	497163
2081	130729	497173
2082	130767	497018
2083	130869	497104
2084	130939	497068
2085	131001	497002
2086	131030	496809
2087	131065	496641
2088	131172	496747
2089	131202	496561
2090	131272	496523
2091	131352	496526
2092	131467	496662
2093	131509	496521
2094	131568	496445
2095	131629	496374
2096	131712	496388
2097	131775	496326
2098	131836	496254
2099	131883	496131
2100	131932	496017
2101	131984	495914
2102	132062	495911
2103	132111	495793
2104	132172	495724
2105	132249	495714
2106	132296	495593
2107	132399	495682
2108	132429	495495
2109	132505	495484
2110	132585	495482
2111	132691	495584
2112	132728	495422
2113	132838	495536
2114	132943	495632
2115	133122	496001
2116	133178	495912
2117	133214	495749
2118	133246	495570
2119	133327	495576
2120	133439	495693
2121	133470	495515
2122	133563	495561
2123	133666	495647
2124	133781	495779
2125	133885	495866
2126	133998	495991
2127	134070	495960
2128	134169	496029
2129	134277	496133
2130	134363	496153
2131	134449	496178
2132	134487	496021
2133	134554	495972
2134	134592	495816
2135	134679	495843
2136	134744	495785
2137	134799	495694
2138	134901	495773
2139	134994	495820
2140	135127	496015
2141	135235	496116
2142	135272	495955
2143	135345	495929
2144	135395	495818
2145	135476	495820
2146	135523	495698
2147	135617	495749
2148	135702	495767
2149	135799	495826
2150	135913	495948
2151	136069	496222
2152	136176	496320
2153	136204	496128
2154	136338	496321
2155	136397	496244
2156	136560	496543
2157	136665	496630
2158	136756	496668
2159	136795	496518
2160	136913	496652
2161	137009	496705
2162	137092	496713
2163	137147	496621
2164	137194	496498
2165	137262	496452
2166	137291	496264
2167	137326	496098
2168	137430	496183
2169	137513	496188
2170	137579	496133
2171	137607	495945
2172	137765	496221
2173	137812	496101
2174	137855	495964
2175	137892	495804
2176	137975	495810
2177	138032	495723
2178	138123	495763
2179	138171	495644
2180	138206	495476
2181	138263	495391
2182	138339	495372
2183	138386	495250
2184	138437	495145
2185	138518	495143
2186	138629	495251
2187	138677	495132
2188	138818	495345
2189	138936	495476
2190	139018	495478
2191	139102	495489
2192	139251	495729
2193	139304	495627
2194	139423	495764
2195	139614	496154
2196	139694	496147
2197	139731	495991
2198	139807	495969
2199	139856	495853
2200	139881	495653
2201	139915	495485
2202	139961	495360
2203	140016	495267
2204	140079	495202
2205	140119	495053
2206	140226	495145
2207	140318	495182
2208	140393	495160
2209	140524	495333
2210	140655	495507
2211	140712	495418
2212	140748	495258
2213	140780	495085
2214	140856	495063
2215	140907	494955
2216	140952	494829
2217	140983	494648
2218	141040	494563
2219	141108	494513
2220	141149	494372
2221	141265	494493
2222	141336	494455
2223	141398	494385
2224	141425	494194
2225	141559	494375
2226	141669	494473
2227	141697	494286
2228	141756	494207
2229	141795	494060
2230	141841	493932
2231	141897	493844
2232	141994	493896
2233	142086	493930
2234	142140	493835
2235	142172	493661
2236	142218	493538
2237	142292	493511
2238	142402	493608
2239	142501	493664
2240	142545	493534
2241	142591	493409
2242	142624	493238
2243	142708	493246
2244	142762	493151
2245	142833	493112
2246	142987	493361
2247	143014	493170
2248	143046	492997
2249	143141	493044
2250	143221	493035
2251	143261	492889
2252	143324	492824
2253	143383	492747
2254	143410	492557
2255	143452	492419
2256	143498	492292
2257	143579	492289
2258	143625	492168
2259	143650	491970
2260	143698	491854
2261	143733	491693
2262	143782	491580
2263	143840	491497
2264	143943	491568
2265	143989	491446
2266	144028	491299
2267	144055	491110
2268	144121	491054
2269	144191	491011
2270	144220	490832
2271	144246	490640
2272	144283	490488
2273	144363	490479
2274	144456	490517
2275	144502	490394
2276	144572	490353
2277	144699	490504
2278	144859	490766
2279	144916	490681
2280	145037	490813
2281	145099	490745
2282	145140	490604
2283	145211	490565
2284	145258	490447
2285	145289	490273
2286	145432	490476
2287	145494	490409
2288	145533	490260
2289	145571	490111
2290	145619	489996
2291	145674	489902
2292	145751	489883
2293	145866	489994
2294	145936	489953
2295	146047	490046
2296	146154	490129
2297	146181	489944
2298	146259	489928
2299	146374	490035
2300	146427	489937
2301	146507	489927
2302	146573	489872
2303	146659	489882
2304	146681	489682
2305	146820	489869
2306	146845	489676
2307	146925	489667
2308	147001	489643
2309	147064	489578
2310	147108	489447
2311	147156	489334
2312	147186	489156
2313	147240	489063
2314	147349	489149
2315	147457	489232
2316	147578	489358
2317	147703	489497
2318	147795	489528
2319	147866	489490
2320	147989	489620
2321	148081	489652
2322	148153	489613
2323	148210	489528
2324	148322	489624
2325	148376	489527
2326	148432	489439
2327	148545	489536
2328	148682	489714
2329	148814	489875
2330	148885	489834
2331	148978	489865
2332	149119	490054
2333	149185	489999
2334	149294	490083
2335	149365	490042
2336	149459	490076
2337	149498	489931
2338	149577	489914
2339	149678	489974
2340	149711	489806
2341	149817	489882
2342	149877	489804
2343	149959	489800
2344	150006	489681
2345	150080	489650
2346	150136	489558
2347	150182	489434
2348	150289	489513
2349	150368	489498
2350	150416	489380
2351	150479	489313
2352	150509	489139
2353	150539	488966
2354	150571	488799
2355	150633	488728
2356	150696	488660
2357	150808	488751
2358	150907	488801
2359	151040	488960
2360	151078	488814
2361	151165	488822
2362	151212	488705
2363	151313	488761
2364	151399	488765
2365	151483	488767
2366	151523	488626
2367	151631	488704
2368	151725	488737
2369	151797	488697
2370	151862	488638
2371	151904	488503
2372	151931	488318
2373	151971	488177
2374	152029	488095
2375	152094	488033
2376	152152	487950
2377	152185	487788
2378	152218	487625
2379	152282	487561
2380	152383	487613
2381	152425	487479
2382	152545	487595
2383	152595	487487
2384	152644	487374
2385	152684	487233
2386	152754	487187
2387	152816	487119
2388	152892	487091
2389	152991	487139
2390	153046	487046
2391	153116	487001
2392	153151	486847
2393	153208	486760
2394	153256	486646
2395	153348	486671
2396	153435	486678
2397	153549	486772
2398	153646	486813
2399	153747	486867
2400	153787	486725
2401	153813	486543
2402	153856	486411
2403	153951	486444
2404	154051	486493
2405	154183	486646
2406	154321	486816
2407	154434	486905
2408	154553	487014
2409	154630	486991
2410	154674	486862
2411	154769	486893
2412	154813	486766
2413	154876	486700
2414	154927	486594
2415	154964	486444
2416	155078	486536
2417	155138	486461
2418	155196	486377
2419	155230	486216
2420	155287	486131
2421	155368	486119
2422	155407	485977
2423	155442	485822
2424	155471	485649
2425	155529	485564
2426	155578	485452
2427	155608	485283
2428	155681	485247
2429	155749	485194
2430	155820	485151
2431	155904	485151
2432	155950	485030
2433	156022	484988
2434	156101	484972
2435	156208	485042
2436	156257	484930
2437	156329	484890
2438	156411	484882
2439	156442	484715
2440	156489	484598
2441	156521	484435
2442	156552	484267
2443	156596	484143
2444	156643	484026
2445	156685	483892
2446	156733	483780
2447	156821	483790
2448	156858	483640
2449	156903	483518
2450	157003	483566
2451	157072	483517
2452	157113	483381
2453	157144	483215
2454	157196	483114
2455	157252	483025
2456	157301	482915
2457	157369	482863
2458	157455	482866
2459	157555	482914
2460	157626	482870
2461	157708	482861
2462	157764	482774
2463	157860	482808
2464	157901	482671
2465	157966	482612
2466	158042	482582
2467	158095	482487
2468	158200	482546
2469	158278	482525
2470	158325	482408
2471	158396	482365
2472	158451	482273
2473	158514	482206
2474	158563	482096
2475	158599	481946
2476	158655	481858
2477	158751	481893
2478	158871	481998
2479	158947	481968
2480	158995	481855
2481	159071	481827
2482	159166	481857
2483	159202	481708
2484	159246	481584
2485	159286	481446
2486	159359	481411
2487	159455	481443
2488	159525	481397
2489	159600	481365
2490	159635	481212
2491	159667	481052
2492	159741	481017
2493	159816	480988
2494	159899	480981
2495	160000	481028
2496	160080	481010
2497	160183	481063
2498	160299	481154
2499	160358	481074
2500	160488	481208
2501	160626	481367
2502	160674	481252
2503	160748	481219
2504	160879	481353
2505	160944	481292
2506	160989	481170
2507	161078	481180
2508	161168	481193
2509	161222	481097
2510	161288	481040
2511	161343	480947
2512	161374	480785
2513	161410	480634
2514	161439	480466
2515	161469	480300
2516	161502	480145
2517	161566	480079
2518	161594	479908
2519	161642	479795
2520	161737	479822
2521	161834	479856
2522	161881	479741
2523	161997	479830
