,Platform,meta_score,meta_UserReview,Year,Publisher,Developer,vg_critic_score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Sales,Action,Action-Adventure,Adventure,Board Game,Education,Fighting,MMO,Misc,Music,Party,Platform,Puzzle,Racing,Role-Playing,Sandbox,Shooter,Simulation,Sports,Strategy,Visual Novel
8551,PS2,62.0,7.0,2003,THQ  ,Outrage Games  ,,0.06,0.05,0.0,0.02,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8552,PS,62.0,7.1,2001,Sony Computer Entertainment  ,989 Sports  ,,0.23,0.15,0.0,0.03,0.4,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8553,DC,62.0,8.6,2000,Capcom  ,Capcom  ,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8554,PS2,62.0,8.0,2007,Capcom  ,Milestone S.r.l.  ,,0.05,0.04,0.0,0.01,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8555,NS,62.0,7.7,2018,Nintendo  ,Bandai Namco Studios  ,,0.12,0.22,0.01,0.03,0.37,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8556,PC,62.0,5.2,2016,Team17 Digital Ltd  ,Unicube  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8557,X360,62.0,7.3,2009,Warner Bros. Interactive  ,GRIN  ,6.2,0.17,0.15,0.0,0.04,0.37,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8558,PS4,62.0,4.9,2020,Ubisoft  ,Ubisoft Montreal  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8559,Wii,62.0,8.6,2009,Capcom  ,Capcom Production Studio 4  ,5.8,0.13,0.04,0.06,0.01,0.24,0.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8560,NS,62.0,7.6,2019,Square-Enix  ,Square Enix  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8561,GBA,62.0,7.8,2006,Sega  ,VIVARIUM Inc.  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8562,X360,62.0,7.8,2008,Vivendi Games  ,Etranges Libellules  ,,0.16,0.13,0.0,0.03,0.31,0.6300000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8563,PS3,62.0,7.9,2008,Ubisoft  ,From Software  ,6.1,0.06,0.02,0.1,0.01,0.19,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8564,WiiU,62.0,7.3,2014,Neko Entertainment  ,Unknown  ,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8565,PC,62.0,3.8,2016,2K Games  ,Hangar 13  ,6.5,0.14,0.18,0.0,0.03,0.35,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8566,PS4,62.0,6.6,2017,Deep Silver  ,Volition Inc.  ,,0.08,0.08,0.0,0.03,0.2,0.39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8567,WiiU,62.0,6.6,2014,Ubisoft  ,Ubisoft Montreal  ,,0.07,0.05,0.0,0.01,0.13,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8568,PC,62.0,6.4,2008,Lighthouse Interactive  ,VSTEP  ,,0.0,0.01,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8569,X360,62.0,6.1,2005,EA Sports  ,EA Canada  ,6.1,0.11,0.02,0.01,0.01,0.15,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8570,PS2,62.0,8.0,2004,Capcom  ,Spike / DreamFactory Ltd.  ,5.9,0.02,0.01,0.0,0.0,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8571,NS,62.0,6.7,2017,Konami Digital Entertainment  ,HexaDrive  ,6.3,0.31,0.32,0.19,0.06,0.87,1.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8572,PC,62.0,5.8,2003,ARUSH Entertainment  ,Digitalo Studios  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8573,NS,62.0,6.9,2019,U&I Entertainment  ,Rebellion Games  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8574,XB,62.0,5.0,2004,Gathering of Developers  ,Silver Wish Games  ,,0.05,0.01,0.0,0.0,0.06,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8575,PC,62.0,7.4,2003,Eidos Interactive  ,Elixir Studios  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8576,PS2,62.0,8.2,2003,Atari  ,Shiny Entertainment  ,,1.78,1.12,0.09,0.19,3.18,6.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8577,PS2,62.0,8.6,2001,Crave Entertainment  ,LightWeight  ,,0.16,0.13,0.06,0.04,0.39,0.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,PSP,62.0,7.2,2005,Tecmo Koei  ,Omega Force  ,6.6,0.18,0.0,0.3,0.02,0.51,1.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8579,XOne,62.0,6.8,2015,Rebellion Developments  ,Rebellion Developments  ,,0.05,0.05,0.0,0.01,0.12,0.2299999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8580,PC,62.0,5.5,2018,Ubisoft  ,Blue Byte  ,,0.0,0.04,0.0,0.0,0.04,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8581,PS3,62.0,6.8,2013,Sony Computer Entertainment  ,HumaNature Studios  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8582,PC,62.0,6.2,2014,Paradox Interactive   ,Unknown  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8583,NS,62.0,5.8,2017,Digerati  ,Devespresso Games  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8584,PC,62.0,3.6,2010,Ubisoft  ,Ubisoft Romania  ,,0.0,0.21,0.0,0.04,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8585,PC,62.0,7.5,2008,GamersGate  ,Unicorn Games Studio  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8586,GBA,62.0,4.8,2004,Nintendo  ,Fuse Games Limited  ,,0.5,0.18,0.0,0.01,0.69,1.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8587,PS4,62.0,6.4,2018,Sony Interactive Entertainment  ,NapNok Games  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8588,Wii,62.0,6.3,2007,Disney Interactive Studios  ,Avalanche Software  ,,0.17,0.0,0.0,0.01,0.19,0.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8589,PC,62.0,6.4,2007,Atari  ,Kyiv's Games  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8590,PS4,62.0,4.7,2018,Wales Interactive Ltd.  ,D'Avekki Studios Limited  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8591,PS3,62.0,5.2,2010,Square Enix  ,IO Interactive  ,6.3,0.17,0.28,0.05,0.1,0.59,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8592,X360,62.0,6.1,2008,Midway Games  ,Midway Studios Los Angeles  ,6.4,0.26,0.15,0.0,0.04,0.45,0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8593,PS4,62.0,3.8,2019,Three Fields Entertainment  ,Three Fields Entertainment  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8594,XB,62.0,7.9,2004,Atlus  ,Opus Studio  ,,0.02,0.0,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8595,3DS,62.0,7.2,2016,Sega  ,Sanzaru Games  ,6.9,0.14,0.08,0.02,0.02,0.25,0.51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8596,PSP,62.0,6.3,2007,NIS America  ,Neverland Company  ,5.8,0.02,0.0,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8597,Wii,62.0,6.5,2007,Nintendo  ,Hudson Soft  ,6.5,3.74,2.27,1.58,0.7,8.3,16.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8598,PS4,62.0,5.5,2019,Sega  ,Sega  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8599,PS4,62.0,5.1,2018,NIS America  ,Crim  ,,0.01,0.0,0.01,0.0,0.03,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8600,PS3,62.0,6.0,2014,Wales Interactive Ltd.  ,Unknown  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8601,3DS,62.0,5.0,2012,Activision  ,Exient Entertainment  ,,0.38,0.22,0.0,0.06,0.65,1.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8602,NS,62.0,7.2,2018,Tecmo Koei  ,Gust  ,,0.02,0.0,0.01,0.0,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8603,PSV,62.0,6.6,2012,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,0.16,0.13,0.0,0.08,0.37,0.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8604,Wii,62.0,7.8,2010,Electronic Arts  ,EA Bright Light  ,,0.23,0.03,0.0,0.02,0.27,0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8605,PC,62.0,6.9,2011,Independent  ,EasyGameStation  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8606,Wii,62.0,6.9,2011,Activision  ,Beenox  ,,0.06,0.02,0.0,0.01,0.09,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8607,PC,62.0,6.3,2010,Stickmen Studios  ,Stickmen Studios  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8608,DS,62.0,7.1,2008,D3 Publisher  ,TOSE  ,,0.22,0.0,0.0,0.02,0.23,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8609,X360,62.0,6.8,2010,DreamCatcher Interactive  ,Frogwares  ,,0.11,0.04,0.0,0.01,0.16,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8610,PC,62.0,7.4,2018,Milestone S.r.l.  ,Milestone S.r.l  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8611,3DS,62.0,7.4,2017,Nintendo  ,Namco Bandai Games  ,6.0,0.18,0.12,0.13,0.03,0.46,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8612,PS2,62.0,7.8,2004,THQ  ,Heavy Iron Studios  ,5.9,0.96,1.08,0.04,0.3,2.37,4.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8613,PS4,62.0,8.7,2017,Square Enix  ,Square Enix  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8614,X360,62.0,5.8,2014,Ubisoft  ,Ubisoft Sofia  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8615,PC,62.0,5.9,2020,Private Division  ,V1 Interactive  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8616,PC,62.0,7.1,2009,Warner Bros. Interactive  ,GRIN  ,,0.0,0.01,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8617,XB,62.0,6.0,2002,Atari  ,Blitz Games  ,5.8,0.05,0.02,0.0,0.0,0.07,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8618,PS2,62.0,7.7,2002,Activision  ,Black Ops Entertainment  ,,0.45,0.35,0.0,0.12,0.91,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8619,PC,62.0,7.7,2015,Dreadlocks Ltd  ,Dreadlocks Ltd  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8620,XOne,62.0,5.2,2020,Bandai Namco  ,DONTNOD Entertainment  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8621,DS,62.0,6.3,2006,Nintendo  ,Hudson Soft  ,,0.13,0.02,0.0,0.01,0.17,0.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8622,Wii,62.0,7.3,2007,Rockstar Games  ,Rockstar Toronto  ,5.8,0.25,0.23,0.0,0.06,0.54,1.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,PS2,62.0,7.8,2006,Atlus  ,Createch  ,6.1,0.01,0.01,0.0,0.0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8624,PC,62.0,5.7,2014,Nordic Games  ,Uber Entertainment  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8625,PS2,62.0,7.1,2004,Sega  ,Amuze  ,,0.02,0.01,0.0,0.0,0.04,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8626,PC,62.0,4.7,2019,Funcom   ,Funcom Oslo A/S  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8627,XOne,62.0,7.1,2017,Sega  ,Sonic Team  ,,0.15,0.11,0.0,0.03,0.29,0.5800000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8628,PS2,62.0,6.4,2008,Sony Computer Entertainment  ,High Impact Games  ,,0.13,0.1,0.03,0.03,0.29,0.5800000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8629,PS2,62.0,8.0,2006,2K Games  ,SCEE Cambridge  ,,0.15,0.12,0.0,0.04,0.3,0.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8630,X360,62.0,6.4,2006,Konami  ,Yuke's Future Media Creators  ,6.5,0.07,0.01,0.04,0.01,0.13,0.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8631,NS,62.0,7.6,2019,Xseed Games  ,Marvelous  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8632,PS2,62.0,8.2,2006,KOEI  ,Omega Force  ,6.3,0.11,0.09,0.12,0.03,0.34,0.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,PS4,62.0,6.9,2019,Deep Silver  ,Nine Dots Studio  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8634,PS4,62.0,5.9,2015,Nordic Games  ,Neon Studios  ,,0.03,0.03,0.0,0.01,0.08,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8635,PS4,62.0,5.9,2015,Nordic Games  ,Nordic Games  ,,0.0,0.06,0.0,0.01,0.07,0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8636,3DS,62.0,6.6,2013,Shin'en  ,Unknown  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8637,PS3,62.0,4.6,2011,Activision  ,Eutechnyx  ,6.0,0.25,0.0,0.0,0.02,0.27,0.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8638,X360,62.0,8.0,2009,Konami  ,Loose Cannon Studios  ,,0.07,0.0,0.0,0.01,0.08,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8639,Wii,62.0,7.4,2007,Activision  ,Smart Bomb Interactive  ,,0.3,0.01,0.0,0.03,0.33,0.6699999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8640,PC,62.0,6.8,2007,Activision  ,Beenox  ,6.2,0.02,0.0,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8641,PC,52.0,7.1,2007,Activision  ,Beenox  ,6.2,0.02,0.0,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8642,GBA,62.0,7.9,2005,Namco  ,Big Blue Bubble  ,6.0,0.02,0.01,0.0,0.0,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8643,PC,62.0,8.6,2003,Encore  ,JoWooD Entertianment  ,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,XB,62.0,7.5,2003,THQ  ,Outrage Games  ,,0.04,0.01,0.0,0.0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8645,PS2,62.0,5.3,2003,THQ  ,Eutechnyx  ,,0.41,0.32,0.0,0.11,0.84,1.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8646,PS2,62.0,5.9,2002,Sony Computer Entertainment  ,989 Sports  ,,0.11,0.09,0.0,0.03,0.23,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8647,PC,62.0,6.9,2004,NCSoft  ,NCsoft  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8648,PC,62.0,5.7,2018,Gearbox Software  ,Compulsion Games  ,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8649,PS4,62.0,7.1,2015,Rebellion Developments  ,Rebellion Developments  ,,0.06,0.13,0.0,0.03,0.22,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8650,PSP,62.0,8.4,2008,Capcom  ,High Voltage Software  ,,0.09,0.0,0.0,0.02,0.11,0.22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8651,PC,62.0,5.2,2020,Xbox Game Studios  ,Ninja Theory  ,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,PC,62.0,6.3,2014,Humansoft  ,Unknown  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8653,PS3,62.0,7.5,2008,Midway Games  ,Midway Games  ,6.3,0.11,0.03,0.0,0.02,0.15,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8654,PS2,62.0,8.5,2004,Atari  ,"Pipeworks Software, Inc.  ",,0.23,0.18,0.0,0.06,0.47,0.94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8655,PS2,62.0,8.1,2006,KOEI  ,Micro Cabin  ,,0.01,0.01,0.0,0.0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8656,XOne,62.0,4.9,2016,Ubisoft  ,Unknown  ,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8657,PS4,62.0,7.1,2015,Ubisoft  ,Signal Studios  ,,0.07,0.0,0.0,0.02,0.09,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,Wii,62.0,6.4,2008,"Genius Products, Inc.  ",InXile Entertainment  ,,0.02,0.0,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8659,NS,62.0,7.8,2018,Rising Star Games  ,Supergonk  ,,0.01,0.0,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8660,PS3,62.0,5.7,2013,bitComposer Games  ,Unknown  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8661,GBA,62.0,8.6,2004,Atari  ,Webfoot Technologies  ,5.9,0.44,0.16,0.0,0.01,0.61,1.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8662,GBA,62.0,7.9,2003,"Destination Software, Inc  ",Full-Fat  ,,0.08,0.03,0.0,0.0,0.11,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8663,PS,62.0,7.5,2001,Atlus  ,Max Five  ,,0.03,0.02,0.0,0.0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8664,PS2,62.0,6.2,2000,Agetec  ,From Software  ,,0.1,0.07,0.1,0.03,0.3,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8665,Wii,62.0,7.1,2010,Ubisoft  ,Ubisoft Paris  ,,0.21,0.46,0.0,0.08,0.75,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8666,X360,62.0,6.6,2010,CDV Software Entertainment  ,Larian Studios  ,6.0,0.18,0.04,0.0,0.02,0.24,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8667,PC,62.0,5.2,2008,City Interactive  ,Navarre Corporation  ,,0.0,0.01,0.0,0.0,0.01,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8668,3DS,62.0,7.2,2013,Xseed Games  ,Tamsoft  ,,0.0,0.0,0.14,0.0,0.14,0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8669,PS4,62.0,5.5,2018,Modus Games  ,Pocket Trap  ,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8670,3DS,62.0,7.0,2013,Nintendo  ,Poisoft  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8671,PS3,62.0,6.0,2013,Deep Silver  ,Techland  ,6.6,0.26,0.21,0.07,0.1,0.64,1.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8672,PS2,62.0,8.6,2005,2K Games  ,Pivotal Games  ,,0.09,0.07,0.0,0.02,0.19,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8673,Wii,62.0,6.3,2007,Codemasters  ,IR Gurus  ,5.5,0.08,0.0,0.0,0.01,0.1,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8674,X360,62.0,6.3,2009,Ubisoft  ,Ubisoft Shanghai  ,6.7,0.07,0.0,0.0,0.01,0.09,0.1699999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8675,PS4,62.0,6.8,2016,Sony Interactive Entertainment  ,Tangentlemen  ,,0.0,0.03,0.0,0.01,0.04,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8676,PC,62.0,7.6,2007,CDV Software Entertainment  ,Sirius Games  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8677,PS4,62.0,6.0,2017,Unfinished Pixel  ,Kylotonn Entertainment  ,,0.01,0.0,0.0,0.0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8678,X360,62.0,7.1,2012,Ubisoft  ,Unknown  ,,0.02,0.0,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8679,PS2,62.0,8.1,2004,Konami  ,Konami  ,,0.22,0.17,0.0,0.06,0.44,0.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8680,PC,62.0,6.3,2003,Encore  ,B.Alive  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8681,PC,62.0,7.9,2002,CDV Software Entertainment  ,Radon Labs  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8682,PS,62.0,7.1,2002,Sony Computer Entertainment  ,Magenta Software  ,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8683,PS2,62.0,4.5,2001,Eidos Interactive  ,Opus Studio  ,,0.13,0.1,0.0,0.03,0.27,0.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8684,PS,62.0,8.6,2000,Infogrames  ,Infogrammes Studios  ,,0.01,0.01,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
