fill,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,Global_Sales
1442,WWE SmackDown vs. Raw 2009,Wii,79,8.5,2008,Fighting,THQ  ,Yuke's Media Creations  ,8.2,830000.0
1443,Project: Snowblind,XB,79,7.0,2005,Action,Eidos Interactive  ,Unknown  ,,110000.0
1444,Mini Ninjas,Wii,79,8.3,2009,Action,Eidos Interactive  ,IO Interactive  ,7.6,370000.0
1445,Sphinx and the Cursed Mummy,XB,79,8.8,2003,Adventure,THQ  ,Eurocom Entertainment Software  ,,120000.0
1446,Robot Alchemic Drive,PS2,79,8.1,2002,Action,Enix  ,Sandlot  ,,70000.0
1447,NHL 2003,PS2,79,7.1,2002,Sports,EA Sports  ,EA Canada  ,,930000.0
1448,RayStorm,PS,79,7.6,1997,Shooter,Working Designs  ,Taito Corporation  ,,70000.0
1449,The King of Fighters XIV,PS4,79,8.2,2016,Fighting,Atlus  ,SNK Playmore  ,,340000.0
1450,Tales of Berseria,PS4,79,7.2,2017,Role-Playing,Namco Bandai Games  ,Namco Bandai Games  ,,650000.0
1451,The Sims 3: Pets,PC,79,6.1,2011,Simulation,Electronic Arts  ,The Sims Studio  ,7.5,540000.0
1452,MTX Mototrax,XB,79,0.0,2004,Racing,Activision  ,Left Field Productions  ,,100000.0
1453,Torment: Tides of Numenera,XOne,79,6.7,2017,Role-Playing,Techland  ,InXile Entertainment  ,,10000.0
1454,Street Fighter X Tekken,PC,79,6.4,2012,Fighting,Capcom  ,Capcom  ,,20000.0
1455,Guilty Gear X,PS2,79,7.8,2001,Fighting,Sammy Corporation  ,Arc System Works  ,,120000.0
1456,Burnout Paradise Remastered,XOne,79,6.9,2018,Racing,Electronic Arts  ,Stellar Entertainment  ,8.0,110000.0
1457,Halo Wars 2,XOne,79,6.2,2017,Strategy,Microsoft Studios  ,Creative Assembly  ,,510000.0
1458,L.A. Noire,NS,79,8.1,2017,Adventure,Rockstar Games  ,Team Bondi  ,7.9,450000.0
1459,Chessmaster,XB,79,8.3,2004,Misc,Ubisoft  ,Ubisoft  ,,130000.0
1460,All-Star Baseball 2003,XB,79,7.3,2002,Sports,Acclaim Entertainment  ,Acclaim Entertainment  ,,260000.0
1461,NHL Hitz 20-02,XB,79,7.8,2001,Sports,Midway Games  ,EA Black Box  ,,270000.0
1462,Super Dodge Ball Advance,GBA,79,7.8,2001,Sports,Atlus  ,Atlus Co.  ,,200000.0
1463,Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,79,8.3,2014,Role-Playing,Tecmo Koei  ,Gust  ,,210000.0
1464,Pro Evolution Soccer 2015,XOne,79,6.7,2014,Sports,Konami Digital Entertainment  ,PES Productions  ,,150000.0
1465,The Lord of the Rings: The Two Towers,XB,79,8.2,2002,Action,Electronic Arts  ,Stormfront Studios  ,,710000.0
1466,Tiger Woods PGA Tour 11,X360,79,7.8,2010,Sports,EA Sports  ,EA Tiburon  ,8.1,520000.0
1467,Geometry Wars: Galaxies,DS,79,7.9,2007,Shooter,Sierra Entertainment  ,Kuju Entertainment  ,,140000.0
1468,Captain Toad: Treasure Tracker,3DS,79,6.8,2018,Puzzle,Nintendo  ,Nintendo EPD  ,8.5,190000.0
1469,de Blob 2,Wii,79,8.0,2011,Platform,THQ  ,Blue Tongue  ,8.1,180000.0
1470,Wolfenstein II: The New Colossus,NS,79,7.5,2018,Shooter,Bethesda Softworks  ,MachineGames  ,8.3,110000.0
1471,Overlord II,PC,79,8.1,2009,Action,Codemasters  ,Triumph Studios  ,,30000.0
1472,World End Syndrome,NS,79,8.3,2019,Visual Novel,Arc System Works  ,Arc System Works  ,,10000.0
1473,NHL 06,XB,79,7.9,2005,Sports,EA Sports  ,EA Canada  ,,250000.0
1474,Band Hero,Wii,79,6.4,2009,Misc,Activision  ,Vicarious Visions  ,7.4,970000.0
1475,The Darkness II,PS3,79,7.8,2012,Shooter,2K Games  ,Digital Extremes  ,,320000.0
1476,F.E.A.R. 2: Project Origin,PC,79,7.7,2009,Shooter,Warner Bros. Interactive  ,Monolith Productions  ,8.2,90000.0
1477,MLB Power Pros 2008,Wii,79,8.8,2008,Sports,2K Sports  ,PawaPuro Production  ,,130000.0
1478,Major League Baseball 2K7,X360,79,7.1,2007,Sports,2K Sports  ,Kush Games  ,,720000.0
1479,Space Channel 5 Special Edition,PS2,79,8.5,2003,Misc,Agetec  ,United Game Artists  ,,80000.0
1480,Downhill Domination,PS2,79,8.5,2003,Racing,Sony Computer Entertainment  ,Incognito Inc.  ,,470000.0
1481,Lunar Legend,GBA,79,7.8,2002,Role-Playing,Ubisoft  ,Magic Rings  ,7.7,190000.0
1482,2002 FIFA World Cup,XB,79,7.5,2002,Sports,EA Sports  ,EA Canada  ,,190000.0
1483,Breath of Fire,GBA,79,7.3,2001,Role-Playing,Capcom  ,Capcom  ,7.8,220000.0
1484,Sky Odyssey,PS2,79,8.7,2000,Simulation,Activision  ,CAProduction  ,,320000.0
1485,N+,PSP,79,7.8,2008,Platform,Atari  ,SilverBirch Studios  ,,30000.0
1486,Spider-Man 3,DS,79,6.6,2007,Platform,Activision  ,Vicarious Visions  ,8.0,470000.0
1487,Silent Hill: Shattered Memories,Wii,79,7.9,2009,Adventure,Konami  ,Climax Group  ,7.3,470000.0
1488,Pro Evolution Soccer 2011,X360,79,6.0,2010,Sports,Konami  ,Konami  ,6.0,610000.0
1489,The Settlers 7: Paths to a Kingdom,PC,79,5.2,2010,Strategy,Ubisoft  ,Blue Byte  ,7.8,310000.0
1490,BlazBlue: Cross Tag Battle,NS,79,7.5,2018,Fighting,Arc System Works  ,Arc System Works  ,8.0,70000.0
1491,Rock Band 3,DS,79,6.1,2010,Misc,MTV Games  ,Harmonix Music Systems  ,8.5,90000.0
1492,F1 2013,X360,79,6.8,2013,Racing,Codemasters  ,Codemasters Birmingham  ,,300000.0
1493,LEGO Harry Potter: Years 1-4,PC,79,7.6,2010,Adventure,Warner Bros. Interactive  ,Telltale Games  ,8.2,50000.0
1494,World of Warcraft: Battle for Azeroth,PC,79,2.8,2018,MMO,Blizzard Entertainment  ,Blizzard Entertainment  ,,70000.0
1495,Blue Dragon,X360,79,7.9,2007,Role-Playing,Microsoft Game Studios  ,Mistwalker Corporation / Artoon  ,7.7,920000.0
1496,Monster Hunter Stories,3DS,79,8.3,2017,Role-Playing,Capcom  ,Marvelous  ,8.1,700000.0
1497,Tom Clancy's Ghost Recon: Future Soldier,PS3,79,6.9,2012,Shooter,Ubisoft  ,Ubisoft Paris  ,,960000.0
1498,Tony Hawk's Proving Ground,DS,79,6.6,2007,Sports,Activision  ,Unknown  ,,230000.0
1499,Mega Man Maverick Hunter X,PSP,79,8.8,2006,Platform,Capcom  ,Capcom  ,7.9,310000.0
1500,Madden NFL 2005,GBA,79,7.8,2004,Sports,EA Sports  ,Exient Entertainment  ,,390000.0
1501,Burnout,PS2,79,7.6,2001,Racing,Acclaim Entertainment  ,Criterion Games  ,,740000.0
1502,Mega Man Battle Network,GBA,79,8.7,2001,Role-Playing,Capcom  ,Capcom  ,,420000.0
1503,Dance Dance Revolution Ultramix 2,XB,78,7.1,2004,Simulation,Konami  ,Konami Computer Entertainment Hawaii  ,,420000.0
1504,WWE SmackDown vs. Raw 2010,Wii,78,7.8,2009,Fighting,THQ  ,JAKKS Pacific  ,7.8,730000.0
1505,Muramasa Rebirth,PSV,78,8.3,2013,Role-Playing,Aksys Games  ,Vanillaware  ,,240000.0
1506,Tiger Woods PGA Tour 11,PS3,78,6.6,2010,Sports,EA Sports  ,EA Tiburon  ,7.9,830000.0
1507,Call of Juarez: Bound in Blood,PS3,78,7.6,2009,Shooter,Ubisoft  ,Techland  ,7.7,880000.0
1508,Zuma's Revenge!,PC,78,7.6,2009,Puzzle,PopCap Games  ,PopCap Games  ,8.3,10000.0
1509,Tiger Woods PGA Tour,PSP,78,7.4,2005,Sports,EA Sports  ,EA Canada  ,8.0,210000.0
1510,Disgaea 3: Absence of Justice,PS3,78,8.2,2008,Role-Playing,NIS America  ,Nippon Ichi Software  ,7.8,550000.0
1511,LEGO Indiana Jones: The Original Adventures,PC,78,7.8,2008,Adventure,LucasArts  ,Traveller's Tales  ,,40000.0
1512,Yakuza 4,PS3,78,8.3,2011,Adventure,Sega  ,Sega  ,7.7,950000.0
1513,Wade Hixton's Counter Punch,GBA,78,8.2,2004,Sports,"Destination Software, Inc  ",Inferno Games  ,,10000.0
1514,Baldur's Gate: Dark Alliance II,PS2,78,8.3,2004,Role-Playing,Interplay  ,Black Isle Studios  ,7.8,680000.0
1515,Dave Mirra Freestyle BMX 3,GBA,78,0.0,2002,Sports,Acclaim Entertainment  ,Full Fat  ,8.0,30000.0
1516,Contra: Shattered Soldier,PS2,78,7.4,2002,Shooter,Konami  ,Konami Computer Entertainment Tokyo  ,7.3,580000.0
1517,Shadow of Destiny,PS2,78,8.3,2001,Adventure,Konami  ,Konami  ,,210000.0
1518,Swing Away Golf,PS2,78,0.0,2000,Sports,Electronic Arts  ,Tikipod  ,,520000.0
1519,Harvest Moon 64,N64,78,8.8,1999,Simulation,Natsume  ,Toy Box Studios  ,7.8,480000.0
1520,Sphinx and the Cursed Mummy,PS2,78,8.3,2003,Adventure,THQ  ,Eurocom Entertainment Software  ,,450000.0
1521,Skylanders: Spyro's Adventure,X360,78,5.4,2011,Action,Activision  ,Toys for Bob  ,,970000.0
1522,NHL 17,PS4,78,5.7,2016,Sports,EA Sports  ,EA Canada  ,,520000.0
1523,A Way Out,PS4,78,7.9,2018,Action,Electronic Arts  ,Hazelight  ,7.5,480000.0
1524,The Sims 4: City Living,PC,78,5.8,2016,Simulation,Electronic Arts  ,Maxis  ,,350000.0
1525,Lost Odyssey,X360,78,8.4,2008,Role-Playing,Microsoft Game Studios  ,Mistwalker Corporation / Feelplus Inc.  ,7.5,900000.0
1526,Rez,PS2,78,8.3,2002,Shooter,Sega  ,United Game Artists  ,9.0,50000.0
1527,Klonoa 2: Dream Champ Tournament,GBA,78,8.6,2005,Platform,Namco  ,Namco  ,8.1,30000.0
1528,Far Cry Instincts Evolution,XB,78,6.7,2006,Shooter,Ubisoft  ,Ubisoft Montreal  ,,80000.0
1529,Fallout 4 VR,PC,78,5.1,2017,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,,10000.0
1530,Transformers: Fall of Cybertron,PC,78,8.0,2012,Action,Activision  ,High Moon Studios  ,,10000.0
1531,Gurumin: A Monstrous Adventure,PSP,78,7.6,2007,Role-Playing,Mastiff  ,Nihon Falcom Corporation  ,7.4,10000.0
1532,Madden NFL 07,PSP,78,6.6,2006,Sports,EA Sports  ,EA Tiburon  ,8.3,830000.0
1533,Stellaris,PC,78,8.0,2016,Strategy,Paradox Interactive   ,Paradox Interactive  ,,50000.0
1534,The House of the Dead: Overkill,Wii,78,8.6,2009,Shooter,Sega  ,Headstrong Games  ,7.9,850000.0
1535,Bomberman Land Touch!,DS,78,7.6,2006,Puzzle,Atlus  ,Hudson Soft  ,,90000.0
1536,Big Bang Mini,DS,78,8.2,2009,Shooter,SouthPeak Interactive  ,Arkedo Studio  ,8.0,60000.0
1537,Hotel Dusk: Room 215,DS,78,8.5,2007,Adventure,Nintendo  ,Cing  ,8.0,540000.0
1538,Project: Snowblind,PS2,78,8.0,2005,Action,Eidos Interactive  ,Unknown  ,,210000.0
1539,The Thing,PS2,78,7.5,2002,Adventure,VU Games  ,Computer Artworks  ,,440000.0
1540,Hatsune Miku: Project Diva X,PS4,78,7.4,2016,Music,Sega  ,Sega  ,,130000.0
1541,Alien: Isolation,XOne,78,8.0,2014,Adventure,Sega  ,Creative Assembly  ,,520000.0
1542,MLB 2005,PS2,78,7.6,2004,Sports,Sony Computer Entertainment  ,989 Sports  ,,900000.0
1543,Konami Collector's Series: Arcade Advanced,GBA,78,8.6,2002,Misc,Konami  ,KCEA  ,8.0,640000.0
1544,Gradius Galaxies,GBA,78,8.3,2001,Shooter,Konami  ,Mobile 21  ,7.8,80000.0
1545,Tales of Destiny II,PS,78,8.5,2001,Role-Playing,Namco  ,Telenet Japan / Wolfteam  ,7.5,810000.0
1546,Metal Gear Solid: Snake Eater 3D,3DS,78,7.9,2012,Action-Adventure,Konami Digital Entertainment  ,Konami Computer Entertainment Japan  ,7.9,390000.0
1547,Metal Gear Solid: Snake Eater 3D,3DS,78,7.9,2012,Action,Konami  ,Konami  ,7.9,30000.0
1548,Marvel: Ultimate Alliance,PS3,78,7.7,2006,Role-Playing,Activision  ,Raven Software  ,7.7,380000.0
1549,Grand Kingdom,PS4,78,7.3,2016,Role-Playing,NIS America  ,Monochrome Corporation  ,,140000.0
1550,Bridge Constructor Portal,PS4,78,4.1,2018,Simulation,Nighthawk Interactive  ,ClockStoneSoftware  ,,30000.0
1551,Robocalypse,DS,78,8.2,2008,Strategy,Tecmo  ,Vogster Entertainment  ,,70000.0
1552,Dead Rising 2,PC,78,6.5,2010,Action,Capcom  ,Blue Castle Games  ,7.7,140000.0
1553,Call of Duty: Advanced Warfare,PC,78,4.7,2014,Shooter,Activision  ,Sledgehammer Games  ,8.6,420000.0
1554,MotorStorm RC,PSV,78,6.8,2012,Racing,Sony Computer Entertainment  ,Evolution Studios  ,,70000.0
1555,Age of Empires: Mythologies,DS,78,7.1,2008,Strategy,THQ  ,Griptonite  ,8.2,210000.0
1556,Shox,PS2,78,6.6,2002,Racing,Electronic Arts  ,Electronic Arts  ,,90000.0
1557,Super Ghouls 'n Ghosts,GBA,78,7.3,2002,Platform,Capcom  ,Capcom  ,,70000.0
1558,The Thing,XB,78,6.3,2002,Adventure,VU Games  ,Computer Artworks  ,,200000.0
1559,NASCAR Heat 2002,XB,78,0.0,2001,Racing,Infogrames  ,Monster Games Inc.  ,,200000.0
1560,Cool Boarders 2001,PS2,78,5.6,2001,Sports,Sony Computer Entertainment  ,Idol Minds Digital Entertainment  ,,330000.0
1561,Apollo Justice: Ace Attorney,DS,78,8.0,2008,Adventure,Capcom  ,Capcom  ,8.0,990000.0
1562,Rune Factory: A Fantasy Harvest Moon,DS,78,8.2,2007,Role-Playing,Natsume  ,Neverland Company  ,8.1,530000.0
1563,The Tomb Raider Trilogy,PS3,78,8.3,2011,Action,Square Enix  ,Crystal Dynamics  ,8.5,890000.0
1564,Disney Guilty Party,Wii,78,8.0,2010,Misc,Disney Interactive Studios  ,Wideload Games  ,,450000.0
1565,Skylanders Imaginators,XOne,78,5.2,2016,Platform,Activision  ,Toys for Bob  ,,270000.0
1566,Hatsune Miku: Project Diva F 2nd,PS3,78,8.7,2014,Music,Sega  ,Sega  ,,270000.0
1567,Karaoke Revolution Party,PS2,78,0.0,2005,Misc,Konami  ,Harmonix Music Systems  ,,300000.0
1568,The Adventures of Cookie & Cream,PS2,78,7.4,2001,Puzzle,Agetec  ,From Software  ,,180000.0
1569,Pro Evolution Soccer 2011,Wii,78,5.9,2010,Sports,Konami  ,Konami  ,,220000.0
1570,Tom Clancy's Rainbow Six: Vegas 2,PC,78,7.4,2008,Shooter,Ubisoft  ,Ubisoft Montreal  ,,20000.0
1571,"Blast Works: Build, Trade, Destroy",Wii,78,7.7,2008,Shooter,Majesco  ,BudCat Creations  ,8.2,100000.0
1572,Musynx,NS,78,8.0,2018,Music,PM Studios  ,PM Studios  ,7.5,10000.0
1573,Super Street Fighter IV: Arcade Edition,X360,78,7.0,2011,Fighting,Capcom  ,Capcom / Dimps Corporation  ,8.6,190000.0
1574,Resident Evil: Revelations Collection,NS,78,8.4,2017,Action,Capcom  ,Capcom  ,,270000.0
1575,Hitman: Contracts,XB,78,8.6,2004,Shooter,Eidos Interactive  ,IO Interactive  ,,340000.0
1576,Crimson Sea,XB,78,8.2,2002,Action,KOEI  ,Koei  ,,90000.0
1577,Knockout Kings 2002,XB,78,7.0,2002,Sports,EA Sports  ,Black Ops Entertainment  ,,270000.0
1578,Devil May Cry 4,PC,78,8.5,2008,Action,Capcom  ,Capcom  ,7.5,40000.0
1579,Breath of Fire: Dragon Quarter,PS2,78,6.6,2003,Role-Playing,Capcom  ,Capcom  ,7.6,190000.0
1580,Soul Bubbles,DS,78,8.0,2008,Puzzle,Eidos Interactive  ,Mekensleep  ,7.0,80000.0
1581,Praetorians,PC,78,7.7,2003,Strategy,Eidos Interactive  ,Pyro Studios  ,,40000.0
1582,Naruto: Rise of a Ninja,X360,78,8.5,2007,Action,Ubisoft  ,Ubisoft Montreal  ,7.8,330000.0
1583,MLB 09: The Show,PSP,78,6.9,2009,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,8.8,270000.0
1584,Bejeweled 3,X360,78,8.3,2011,Puzzle,PopCap Games  ,PopCap Games  ,,140000.0
1585,Tiger Woods PGA Tour 07,PSP,78,0.0,2006,Sports,EA Sports  ,Team Fusion  ,7.6,270000.0
1586,Shin Megami Tensei: Persona,PSP,78,4.3,2009,Role-Playing,Atlus  ,Atlus Co.  ,7.6,220000.0
1587,Silent Hill: Origins,PSP,78,7.6,2007,Action,Konami  ,Climax Group  ,7.8,520000.0
1588,Capcom Beat 'Em Up Bundle,NS,78,7.8,2018,Fighting,Capcom  ,Capcom  ,,10000.0
1589,EA Sports Active 2,PS3,78,4.7,2010,Sports,Electronic Arts  ,EA Vancouver  ,8.0,940000.0
1590,Mothergunship,PS4,78,5.0,2018,Shooter,Sold Out  ,Grip Games  ,,10000.0
1591,Dead Space 3,PC,78,6.1,2013,Shooter,Electronic Arts  ,Visceral Games  ,,190000.0
1592,Anno 1701: Dawn of Discovery,DS,78,7.6,2008,Simulation,Ubisoft  ,Sunflower Studios  ,8.0,130000.0
1593,Tomb Raider: Anniversary,PSP,78,8.4,2007,Action,Eidos Interactive  ,Crystal Dynamics  ,7.7,570000.0
1594,Metal Gear Solid: Digital Graphic Novel,PSP,78,7.6,2006,Misc,Konami  ,Kojima Productions  ,7.6,40000.0
1595,Blitz: The League,XB,78,7.6,2005,Sports,Midway Games  ,Midway Games  ,7.9,530000.0
1596,Capcom Classics Collection,PS2,78,8.3,2005,Misc,Capcom  ,Digital Eclipse  ,,510000.0
1597,Shin Megami Tensei: Digital Devil Saga,PS2,78,4.3,2005,Role-Playing,Atlus  ,Atlus Co.  ,7.6,130000.0
1598,Culdcept,PS2,78,8.2,2003,Strategy,NEC Interchannel   ,OmiyaSoft  ,,30000.0
1599,Need for Speed: Porsche Unleashed,PS,78,8.2,2000,Racing,Electronic Arts  ,Eden Studios  ,,770000.0
1600,The Wonderful 101,WiiU,78,8.6,2013,Action,Nintendo  ,PlatinumGames  ,8.0,360000.0
1601,Kingdom Under Fire: Heroes,XB,78,7.5,2005,Strategy,Microsoft  ,Phantagram  ,,150000.0
1602,Fatal Frame III: The Tormented,PS2,78,8.8,2005,Action,Tecmo  ,Tecmo  ,7.7,80000.0
1603,WWE SmackDown vs. Raw 2009,PS3,78,7.0,2008,Fighting,THQ  ,Yuke's Media Creations  ,,940000.0
1604,Mario Golf: World Tour,3DS,78,8.1,2014,Sports,Nintendo  ,Camelot Software Planning  ,8.1,490000.0
1605,Street Fighter Anniversary Collection,PS2,78,8.4,2004,Fighting,Capcom  ,Capcom  ,,660000.0
1606,New Play Control! Donkey Kong Jungle Beat,Wii,78,8.6,2009,Platform,Nintendo  ,Nintendo EAD Tokyo  ,,600000.0
1607,NHL 16,PS4,78,5.5,2015,Sports,EA Sports  ,EA Canada  ,,660000.0
1608,Rock Band 4,PS4,78,6.4,2015,Music,Harmonix Music Systems  ,Harmonix Music Systems  ,,570000.0
1609,Dragon's Dogma: Dark Arisen,PS4,78,8.2,2017,Role-Playing,Capcom  ,Capcom  ,,210000.0
1610,Killzone: Mercenary,PSV,78,8.8,2013,Misc,Sony Computer Entertainment America  ,Guerrilla Games  ,,920000.0
1611,WarioWare Gold,3DS,78,8.0,2018,Misc,Nintendo  ,Intelligent Systems  ,8.1,280000.0
1612,Tropico 4: Modern Times,PC,78,7.6,2012,Strategy,Kalypso Media  ,Haemimont Games  ,,20000.0
1613,Super Monkey Ball Deluxe,PS2,78,7.7,2005,Misc,Sega  ,Sega  ,,240000.0
1614,Mega Man ZX Advent,DS,78,8.8,2007,Platform,Capcom  ,Inti Creates  ,7.6,330000.0
1615,Taiko no Tatsujin: Drum 'n' Fun!,NS,78,8.5,2018,Music,Bandai Namco Games  ,Bandai Namco Games  ,7.5,360000.0
1616,NCAA March Madness 06,PS2,78,8.5,2005,Sports,EA Sports  ,EA Canada  ,,530000.0
1617,Ultimate Spider-Man,DS,78,8.0,2005,Action,Activision  ,Vicarious Visions  ,,150000.0
1618,Brandish: The Dark Revenant,PSP,78,8.2,2009,Role-Playing,Falcom Corporation  ,Nihon Falcom Corporation  ,,20000.0
1619,Drakan: The Ancients' Gates,PS2,78,8.7,2002,Adventure,Sony Computer Entertainment  ,Surreal Software  ,,260000.0
1620,Gladius,PS2,78,7.9,2003,Strategy,LucasArts  ,LucasArts  ,,200000.0
1621,Star Wars: Jedi Starfighter,XB,78,4.4,2002,Simulation,LucasArts  ,Secret Level  ,,440000.0
1622,Fortnite,PS4,78,3.7,2017,Action,Gearbox Software  ,Epic Games  ,,890000.0
1623,Mortal Kombat: Shaolin Monks,XB,78,7.2,2005,Action,Midway Games  ,Midway Studios Los Angeles  ,,310000.0
1624,RIGS: Mechanized Combat League,PS4,78,7.5,2016,Action,Sony Interactive Entertainment  ,Guerrilla Cambridge  ,,230000.0
1625,Star Wars: Republic Commando,PC,78,8.6,2005,Shooter,LucasArts  ,LucasArts  ,,50000.0
1626,DiRT 4,PC,78,6.6,2017,Racing,Deep Silver  ,Codemasters  ,,10000.0
1627,Crimson Gem Saga,PSP,78,7.5,2009,Role-Playing,Atlus  ,"IronNos Co., Ltd.  ",7.3,60000.0
1628,MotoGP '07,X360,78,6.9,2007,Racing,THQ  ,Climax Studios  ,7.7,250000.0
1629,NHL 2K7,X360,78,7.9,2006,Sports,2K Sports  ,2K Sports  ,8.0,80000.0
1630,Pro Evolution Soccer 2012,X360,78,6.6,2011,Sports,Konami  ,Konami  ,7.7,500000.0
1631,Tales of the Abyss,PS2,78,8.9,2006,Role-Playing,Namco  ,Namco Tales Studio  ,8.0,570000.0
1632,Dynasty Tactics 2,PS2,78,8.2,2003,Strategy,KOEI  ,Koei  ,,110000.0
1633,NHL 06,PS2,78,8.6,2005,Sports,EA Sports  ,EA Canada  ,,580000.0
1634,Far Cry Instincts Predator,X360,78,6.5,2006,Shooter,Ubisoft  ,Ubisoft Montreal  ,8.0,240000.0
1635,LEGO City Undercover,NS,78,7.9,2017,Platform,Warner Bros. Interactive Entertainment  ,TT Fusion  ,8.0,650000.0
1636,The Sims 2: Open for Business,PC,78,8.8,2006,Simulation,Electronic Arts  ,Maxis  ,,520000.0
1637,Disgaea 3: Absence of Detention,PSV,78,8.3,2012,Role-Playing,NIS America  ,Nippon Ichi Software  ,,290000.0
1638,Fire Emblem: Radiant Dawn,Wii,78,8.7,2007,Strategy,Nintendo  ,Intelligent Systems  ,7.7,490000.0
1639,Max Payne,GBA,78,8.1,2003,Action,Rockstar Games  ,Mobius Entertainment  ,7.8,30000.0
1640,Dissidia 012: Duodecim Final Fantasy,PSP,78,8.3,2011,Fighting,Square Enix  ,Square Enix  ,8.3,890000.0
1641,Mega Man Zero Collection,DS,78,8.8,2010,Platform,Capcom  ,Inti Creates  ,7.5,310000.0
1642,Pro Evolution Soccer 2010,PC,78,7.1,2009,Sports,Konami  ,Konami  ,,10000.0
1643,Lunar: Silver Star Story Complete,PS,78,8.8,1999,Role-Playing,Working Designs  ,Game Arts  ,7.6,550000.0
1644,Call of Juarez: Bound in Blood,PC,78,7.9,2009,Shooter,Ubisoft  ,Techland  ,,30000.0
1645,Metal Slug Anthology,PSP,78,7.6,2007,Shooter,SNK Playmore  ,Terminal Reality  ,,50000.0
1646,Oreshika: Tainted Bloodlines,PSV,78,8.0,2015,Role-Playing,Sony Computer Entertainment  ,Alfa System  ,,150000.0
1647,Viva Pinata,PC,78,7.7,2007,Simulation,Microsoft Game Studios  ,Rare Ltd.  ,8.0,20000.0
1648,EyeToy: Kinetic,PS2,78,7.5,2005,Sports,Sony Computer Entertainment  ,SCEE London Studio  ,,170000.0
1649,Bejeweled Twist,PC,78,7.5,2008,Puzzle,PopCap Games  ,PopCap Games  ,,50000.0
1650,Mercury Meltdown,PSP,78,7.8,2006,Action,Ignition Entertainment  ,Ignition Banbury  ,,60000.0
1651,Plants vs Zombies: Garden Warfare,PC,78,7.7,2014,Shooter,Electronic Arts  ,PopCap Games  ,,20000.0
1652,Dragon Ball: Origins,DS,78,7.9,2008,Adventure,Atari  ,Game Republic  ,,120000.0
1653,Rune Factory 4,3DS,78,8.1,2013,Role-Playing,Xseed Games  ,Neverland Company  ,,680000.0
1654,Little Nightmares,PS4,78,8.1,2017,Platform,Namco Bandai Games  ,Tarsier Studios  ,,390000.0
1655,NHL 2K7,XB,78,0.0,2006,Sports,2K Sports  ,2K Sports  ,7.7,10000.0
1656,GRID 2,X360,78,5.8,2013,Misc,Codemasters  ,Unknown  ,,270000.0
1657,Atelier Shallie Plus: Alchemists of the Dusk Sea,PSV,78,7.8,2017,Role-Playing,Tecmo Koei  ,Unknown  ,,50000.0
1658,Medal of Honor: Airborne,PC,78,7.3,2007,Shooter,Electronic Arts  ,EA Los Angeles  ,,50000.0
1659,Rebelstar: Tactical Command,GBA,78,8.2,2005,Strategy,Namco  ,Codo Games  ,,50000.0
1660,Disney's Extreme Skate Adventure,PS2,78,8.4,2003,Sports,Activision  ,Toys for Bob  ,,320000.0
1661,NHL Hitz 20-02,PS2,78,7.6,2001,Sports,Midway Games  ,EA Black Box  ,,560000.0
1662,Konami Krazy Racers,GBA,78,8.0,2001,Racing,Konami  ,KCEK  ,7.7,160000.0
1663,Armored Core 2,PS2,78,8.6,2000,Simulation,Agetec  ,From Software  ,,790000.0
1664,MySims Agents,Wii,78,8.5,2009,Adventure,Electronic Arts  ,EA Redwood Shores  ,7.5,1050000.0
1665,Shin Megami Tensei: Devil Survivor Overclocked,3DS,78,4.8,2011,Role-Playing,Atlus  ,Career Soft  ,7.6,440000.0
1666,Shin Megami Tensei: Devil Survivor Overclocked,3DS,78,4.8,2011,Strategy,Atlus  ,Career Soft  ,,30000.0
1667,Bridge Constructor Portal,XOne,78,6.6,2018,Puzzle,Nighthawk Interactive  ,ClockStone  ,,20000.0
1668,Top Gear Rally,GBA,78,7.6,2003,Racing,Nintendo  ,Tantalus Interactive  ,,90000.0
1669,Ace Combat: Assault Horizon,X360,78,6.1,2011,Action,Namco Bandai  ,Project ACES  ,7.0,490000.0
1670,El Shaddai: Ascension of the Metatron,PS3,78,7.6,2011,Action,Ignition Entertainment  ,Ignition Entertainment  ,8.0,280000.0
1671,Ghostbusters: The Video Game,PS3,78,7.9,2009,Action,Atari  ,Terminal Reality  ,7.8,840000.0
1672,NFL Street 2,XB,78,6.6,2004,Sports,EA Sports BIG   ,EA Tiburon  ,,480000.0
1673,Mount & Blade: Warband,PC,78,8.9,2010,Role-Playing,Paradox Interactive   ,Taleworlds  ,,20000.0
1674,Alien Hominid,PS2,78,8.3,2004,Shooter,O~3 Entertainment  ,The Behemoth  ,,100000.0
1675,Far Cry 5,PC,78,6.3,2018,Action,Ubisoft  ,Ubisoft  ,6.3,70000.0
1676,Pro Evolution Soccer 2014,PS3,78,4.0,2013,Sports,Konami Digital Entertainment  ,Konami  ,8.3,1080000.0
1677,Chibi-Robo! Park Patrol,DS,78,7.7,2007,Adventure,Nintendo  ,skip Ltd.  ,,190000.0
1678,SNK 40th Anniversary Collection,NS,78,7.7,2018,Misc,NIS America  ,SNK Corporation  ,,30000.0
1679,Dead Space 3,X360,78,6.4,2013,Shooter,Electronic Arts  ,Visceral Games  ,,1000000.0
