fill,Name,Platform,meta_score,meta_UserReview,Year,Genre,Publisher,Developer,vg_critic_score,Global_Sales
4155,Aero Elite: Combat Academy,PS2,64.0,7.5,2003,Simulation,Sega  ,Sega-AM2  ,,70000.0
4156,Street Fighter EX3,PS2,64.0,7.9,2000,Fighting,Capcom  ,Arika  ,,850000.0
4157,Sword Art Online: Fatal Bullet,PS4,64.0,7.3,2018,Role-Playing,Namco Bandai Games  ,Dimps Corporation  ,,290000.0
4158,Devil Kings,PS2,64.0,7.3,2005,Action,Capcom  ,Capcom  ,,250000.0
4159,Farming Simulator 19,PS4,64.0,5.1,2018,Simulation,Focus Home Interactive  ,Giants Software  ,,470000.0
4160,F1 2014,X360,64.0,4.3,2014,Racing,Codemasters  ,Codemasters Birmingham  ,,230000.0
4161,Dynasty Warriors: Strikeforce,PS3,64.0,6.9,2010,Action,Tecmo Koei  ,Omega Force  ,6.8,290000.0
4162,Crazy Taxi: Fare Wars,PSP,64.0,7.0,2007,Racing,Sega  ,Sniper Studios  ,6.3,480000.0
4163,Touhou Genso Wanderer Reloaded,NS,64.0,6.9,2018,Role-Playing,NIS America  ,AQUA STYLE  ,,20000.0
4164,The Golf Club,XOne,64.0,5.4,2015,Sports,Maximum Games  ,HB Studios  ,,70000.0
4165,Dynasty Warriors 7: Xtreme Legends,PS3,64.0,7.6,2011,Action,KOEI  ,Omega Force  ,,260000.0
4166,Time Hollow,DS,64.0,7.5,2008,Adventure,Konami  ,Tenky  ,,160000.0
4167,Silent Hill: Downpour,PS3,64.0,7.0,2012,Adventure,Konami  ,Konami  ,,470000.0
4168,Shaun Palmer's Pro Snowboarder,PS2,64.0,8.6,2001,Sports,Activision  ,Dearsoft  ,,730000.0
4169,GoldenEye 007,DS,64.0,6.7,2010,Shooter,Activision  ,n-Space  ,5.5,80000.0
4170,Tony Hawk's American Sk8land,GBA,64.0,4.5,2005,Sports,Activision  ,Vicarious Visions  ,6.0,240000.0
4171,NFL Head Coach 09,PS3,64.0,7.2,2008,Sports,EA Sports  ,EA Tiburon  ,,140000.0
4172,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,64.0,6.2,2009,Role-Playing,Square Enix  ,Square Enix  ,6.9,250000.0
4173,Borderlands 2,PSV,64.0,7.7,2014,Shooter,2K Games  ,Gearbox Software  ,,680000.0
4174,King of Fighters: Maximum Impact,PS2,64.0,6.9,2004,Fighting,SNK  ,SNK Playmore Corporation  ,,260000.0
4175,The Legend of Spyro: Dawn of the Dragon,Wii,64.0,7.0,2008,Platform,Vivendi Games  ,Etranges Libellules  ,,570000.0
4176,Operation Flashpoint: Elite,XB,64.0,8.2,2005,Shooter,Codemasters  ,Bohemia Interactive  ,,40000.0
4177,Puzzle Kingdoms,DS,64.0,6.3,2009,Puzzle,Zoo Digital Publishing  ,Infinite Interactive  ,,130000.0
4178,Ys: The Ark of Napishtim,PSP,64.0,7.4,2006,Role-Playing,Konami  ,Konami Software Shanghai  ,6.1,50000.0
4179,F1 Race Stars,X360,64.0,6.0,2012,Racing,Codemasters  ,Codemasters Birmingham  ,,270000.0
4180,Shining Force EXA,PS2,64.0,7.8,2007,Role-Playing,Sega  ,Neverland  ,,100000.0
4181,"Warhammer 40,000: Fire Warrior",PS2,64.0,8.4,2003,Shooter,THQ  ,Kuju Entertainment  ,,150000.0
4182,Painkiller: Hell & Damnation,PC,64.0,6.5,2012,Action,Nordic Games  ,The Farm 51  ,,10000.0
4183,Enchanted Arms,PS3,64.0,6.6,2007,Role-Playing,Ubisoft  ,From Software  ,5.9,200000.0
4184,Earth Defense Force 4.1: The Shadow of New Despair,PS4,64.0,7.5,2015,Shooter,Xseed Games  ,Sandlot  ,,110000.0
4185,Earth Defense Force 4.1: The Shadow of New Despair,PS4,64.0,7.5,2015,Shooter,Xseed Games  ,Sandlot  ,,80000.0
4186,Override: Mech City Brawl,XOne,64.0,6.9,2018,Action-Adventure,Modus Games  ,The Balance Inc  ,,20000.0
4187,Kane & Lynch: Dead Men,PS3,64.0,3.8,2007,Shooter,Eidos Interactive  ,IO Interactive  ,6.8,750000.0
4188,Fur Fighters: Viggo's Revenge,PS2,64.0,7.3,2001,Action,Acclaim Entertainment  ,Bizarre Creations  ,,140000.0
4189,NASCAR Heat 3,PS4,64.0,5.3,2018,Racing,704Games  ,Monster Games  ,,130000.0
4190,Yonder: The Cloud Catcher Chronicles,PS4,64.0,7.6,2017,Action,CokeM Interactive  ,Prideful Sloth  ,,40000.0
4191,Project Sylpheed: Arc of Deception,X360,64.0,8.3,2007,Shooter,Microsoft  ,Game Arts / Seta Corporation  ,6.7,150000.0
4192,Surf's Up,Wii,64.0,5.8,2007,Sports,Ubisoft  ,Ubisoft Montreal  ,,170000.0
4193,Prince of Persia: The Fallen King,DS,64.0,6.1,2008,Action,Ubisoft  ,Ubisoft Casablanca  ,,70000.0
4194,Akiba's Trip: Undead & Undressed,PSV,64.0,7.3,2014,Action,Xseed Games  ,Acquire  ,,160000.0
4195,NBA Live 07,PSP,64.0,7.5,2006,Sports,EA Sports  ,EA Canada  ,7.0,510000.0
4196,LEGO Harry Potter: Years 5-7,PSV,64.0,6.9,2012,Action,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,200000.0
4197,NBA Live 06,X360,64.0,5.7,2005,Sports,EA Sports  ,EA Canada  ,6.5,290000.0
4198,Warriors Orochi 3 Hyper,WiiU,64.0,7.5,2012,Action,Tecmo Koei  ,Koei  ,,80000.0
4199,Fantastic 4,PS2,64.0,7.1,2005,Action,Activision  ,7 Studios  ,,500000.0
4200,Alias,XB,64.0,6.0,2004,Action,Acclaim Entertainment  ,Acclaim Studios Cheltenham  ,,50000.0
4201,Flipnic: Ultimate Pinball,PS2,64.0,8.2,2005,Misc,Capcom  ,Sony Computer Entertainment  ,,60000.0
4202,Star Trek: Legacy,X360,64.0,5.7,2006,Simulation,Bethesda Softworks  ,Mad Doc Software  ,6.4,180000.0
4203,The Simpsons Game,Wii,64.0,6.1,2007,Platform,Electronic Arts  ,EA Redwood Shores  ,,1010000.0
4204,The Caligula Effect: Overdose,PS4,64.0,6.0,2019,Role-Playing,NIS America  ,Historia  ,,40000.0
4205,The Mighty Quest for Epic Loot,PC,64.0,5.6,2015,Action,Ubisoft  ,Ubisoft  ,,10000.0
4206,Dead by Daylight,PS4,64.0,5.1,2017,Action,505 Games  ,Behaviour Interactive Inc.  ,,220000.0
4207,Unreal II: The Awakening,XB,64.0,5.5,2004,Shooter,Atari  ,Tantalus Interactive  ,,210000.0
4208,Fortress,GBA,64.0,7.8,2001,Action,Majesco  ,Pipe Dream Interactive  ,6.6,320000.0
4209,Psycho-Pass: Mandatory Happiness,PSV,64.0,7.3,2016,Visual Novel,NIS America  ,5pb. Inc.  ,,40000.0
4210,Zombie Vikings,PS4,64.0,7.0,2016,Action,Rising Star Games  ,Zoink Games  ,,10000.0
4211,Wild ARMs XF,PSP,64.0,7.3,2008,Role-Playing,Xseed Games  ,Media.Vision  ,,140000.0
4212,Test Drive Off-Road Wide Open,XB,64.0,8.3,2001,Racing,Infogrames  ,Rockstar San Diego  ,,180000.0
4213,4x4 Evolution,PS2,64.0,7.3,2001,Racing,Gathering of Developers  ,Terminal Reality  ,,320000.0
4214,Sid Meier's Pirates!,Wii,64.0,7.5,2010,Strategy,2K Games  ,Firaxis Games  ,6.5,160000.0
4215,SimCity,PC,64.0,2.2,1989,Simulation,Maxis  ,Maxis  ,,30000.0
4216,Musashi: Samurai Legend,PS2,64.0,8.4,2005,Role-Playing,Square Enix  ,Square Enix  ,6.9,150000.0
4217,Grand Ages: Medieval,PS4,64.0,6.6,2015,Strategy,Kalypso Media  ,Gaming Minds Studios  ,,90000.0
4218,Harry Potter and the Half-Blood Prince,PC,64.0,5.1,2009,Action,Electronic Arts  ,EA Bright Light Productions  ,,30000.0
4219,Harry Potter and the Half-Blood Prince,PC,48.0,4.8,2009,Action,Electronic Arts  ,EA Bright Light Productions  ,,30000.0
4220,Accel World vs. Sword Art Online: Millennium Twilight,PS4,64.0,6.6,2017,Action,Namco Bandai Games  ,Namco Bandai Games  ,,100000.0
4221,Van Helsing,PS2,64.0,8.1,2004,Action,VU Games  ,Saffire Corporation  ,,440000.0
4222,Forever Kingdom,PS2,64.0,8.4,2002,Role-Playing,Agetec  ,From Software  ,,90000.0
4223,Gradius III and IV,PS2,64.0,8.0,2000,Shooter,Konami  ,Konami Computer Entertainment Tokyo  ,,80000.0
4224,We Happy Few,XOne,64.0,5.7,2018,Action-Adventure,Gearbox Software  ,Compulsion Games  ,,90000.0
4225,Micro Machines V4,PS2,64.0,7.1,2006,Racing,Codemasters  ,Supersonic Software  ,,10000.0
4226,Major League Baseball 2K9,X360,64.0,5.3,2009,Sports,2K Sports  ,Visual Concepts  ,,610000.0
4227,BlazBlue: Continuum Shift II,3DS,64.0,6.4,2011,Fighting,Aksys Games  ,Arc System Works  ,6.0,110000.0
4228,Disgaea Infinite,PSP,64.0,7.1,2010,Adventure,NIS America  ,Nippon Ichi Software  ,6.8,100000.0
4229,RiME,NS,64.0,6.1,2017,Adventure,Grey Box  ,Tequila Works  ,4.5,150000.0
4230,Command & Conquer 4: Tiberian Twilight,PC,64.0,2.1,2010,Strategy,Electronic Arts  ,EA Los Angeles  ,6.6,10000.0
4231,Ghostbusters: The Video Game,PS2,64.0,8.4,2009,Action,Atari  ,Red Fly Studio  ,,430000.0
4232,Phantasy Star Universe,X360,64.0,7.4,2006,Role-Playing,Sega  ,Sonic Team  ,6.6,120000.0
4233,Armored Core: For Answer,X360,64.0,7.9,2008,Simulation,Ubisoft  ,From Software  ,6.5,150000.0
4234,Vikings: Wolves of Midgard,XOne,64.0,6.8,2017,Action,Kalypso Media  ,Games Farm  ,,20000.0
4235,The Crew,XOne,64.0,5.7,2014,Racing,Ubisoft  ,Ubisoft Reflections  ,,710000.0
4236,Tiger Woods PGA Tour,DS,64.0,7.6,2004,Sports,EA Sports  ,EA Canada  ,,150000.0
4237,Academy of Champions: Soccer,Wii,64.0,6.8,2009,Sports,Ubisoft  ,Ubisoft Vancouver  ,7.1,120000.0
4238,Batman Begins,PS2,64.0,7.7,2005,Action,Electronic Arts  ,Eurocom Entertainment Software  ,,560000.0
4239,Ratchet & Clank: Full Frontal Assault,PS3,64.0,7.2,2012,Action,Sony Computer Entertainment  ,Insomniac Games  ,,250000.0
4240,Yakuza: Dead Souls,PS3,64.0,7.5,2012,Shooter,Sega  ,Sega  ,7.0,610000.0
4241,Chaos Wars,PS2,64.0,7.0,2008,Strategy,O~3 Entertainment  ,Idea Factory  ,6.8,40000.0
4242,Super Lucky's Tale,XOne,64.0,7.0,2017,Platform,Microsoft Studios  ,Playful Corp.  ,6.5,220000.0
4243,Darksiders III,PS4,64.0,7.0,2018,Action,THQ Nordic  ,Gunfire Games  ,,250000.0
4244,Intellivision Lives!,PS2,64.0,7.6,2003,Misc,Crave Entertainment  ,Realtime Associates  ,,160000.0
4245,Worms: Open Warfare,DS,64.0,6.6,2006,Strategy,THQ  ,Team17 Software  ,,80000.0
4246,TNA iMPACT!,PS3,64.0,4.6,2008,Fighting,Midway Games  ,Midway Studios Los Angeles  ,6.3,400000.0
4247,nail'd,X360,64.0,7.1,2010,Racing,Deep Silver  ,Techland  ,,100000.0
4248,Arc Rise Fantasia,Wii,64.0,8.1,2010,Role-Playing,Ignition Entertainment  ,imageepoch Inc.  ,6.3,190000.0
4249,Exit DS,DS,64.0,6.7,2008,Puzzle,Taito  ,Taito Corporation  ,,100000.0
4250,Thor: God of Thunder,DS,64.0,7.2,2011,Action,Sega  ,WayForward Technologies  ,6.4,130000.0
4251,Cranium Kabookii,Wii,64.0,5.4,2007,Misc,Ubisoft  ,Ubisoft Quebec  ,,140000.0
4252,Star Trek: Tactical Assault,PSP,64.0,8.4,2006,Strategy,Bethesda Softworks  ,"Quicksilver Software, Inc.  ",,30000.0
4253,Avatar: The Last Airbender,DS,64.0,7.3,2006,Adventure,THQ  ,AWE Games  ,,330000.0
4254,Wrath Unleashed,PS2,64.0,5.7,2004,Strategy,LucasArts  ,Double Helix Games  ,,70000.0
4255,Superman: Shadow of Apokolips,PS2,64.0,6.4,2002,Action,Atari  ,Infogrames  ,,420000.0
4256,Dinotopia: The Timestone Pirates,GBA,64.0,8.4,2002,Action,TDK Core  ,TDK Mediactive  ,6.1,190000.0
4257,The Adventures of Tintin: The Game,X360,63.0,6.4,2011,Adventure,Ubisoft  ,Ubisoft  ,5.0,240000.0
4258,Harry Potter and the Order of the Phoenix,PC,63.0,5.5,2007,Adventure,Electronic Arts  ,EA Games  ,,40000.0
4259,Harry Potter and the Order of the Phoenix,PC,52.0,7.5,2007,Adventure,Electronic Arts  ,EA Games  ,,40000.0
4260,Earth Defense Force: Insect Armageddon,PS3,63.0,7.4,2011,Shooter,D3 Publisher  ,Vicious Cycle  ,6.6,200000.0
4261,Suikoden IV,PS2,63.0,7.5,2005,Role-Playing,Konami  ,Konami Computer Entertainment Tokyo  ,6.3,660000.0
4262,Supreme Ruler: Cold War,PC,63.0,6.7,2011,Strategy,Paradox Interactive   ,Paradox Interactive  ,,30000.0
4263,FIFA Street 2,XB,63.0,6.9,2006,Sports,EA Sports BIG   ,EA Canada  ,,80000.0
4264,Super Bomberman R,XOne,63.0,6.5,2018,Puzzle,Konami Digital Entertainment  ,HexaDrive  ,,30000.0
4265,Necrovision,PC,63.0,6.1,2009,Shooter,1C Company  ,Farm 51  ,,10000.0
4266,Worms Forts: Under Siege,PS2,63.0,7.9,2005,Strategy,Sega  ,Team17 Software  ,,110000.0
4267,World Poker Tour,XB,63.0,6.2,2005,Misc,2K Sports  ,2K Sports  ,,60000.0
4268,Resident Evil 6,XOne,63.0,7.0,2016,Shooter,Capcom  ,Capcom  ,,70000.0
4269,Godzilla: Save the Earth,XB,63.0,8.3,2004,Fighting,Atari  ,"Pipeworks Software, Inc.  ",,140000.0
4270,FIFA Street 3,X360,63.0,7.0,2008,Sports,EA Sports BIG   ,EA Canada  ,,340000.0
4271,Finding Nemo,XB,63.0,7.4,2003,Action,THQ  ,Traveller's Tales  ,,660000.0
4272,Alpha Protocol,X360,63.0,7.2,2010,Role-Playing,Sega  ,Obsidian Entertainment  ,6.8,390000.0
4273,Spectrobes,DS,63.0,7.7,2007,Role-Playing,Disney Interactive Studios  ,Jupiter Corporation  ,6.2,750000.0
4274,DarkStar One: Broken Alliance,X360,63.0,6.7,2010,Simulation,Kalypso  ,Gaming Minds Studios  ,6.4,200000.0
4275,Major League Baseball 2K8,Wii,63.0,7.6,2008,Sports,2K Sports  ,Kush Games  ,,140000.0
4276,Indiana Jones and the Staff of Kings,PSP,63.0,7.5,2009,Action,LucasArts  ,Amaze  ,7.4,260000.0
4277,Eragon,DS,63.0,7.5,2006,Role-Playing,Sierra Entertainment  ,Amaze Entertainment  ,6.8,160000.0
4278,Sniper Elite III,XOne,63.0,6.8,2014,Shooter,505 Games  ,Rebellion Developments  ,,430000.0
4279,Penny-Punching Princess,NS,63.0,6.1,2018,Misc,NIS America  ,Nippon Ichi Software  ,6.5,30000.0
4280,Bounty Hounds,PSP,63.0,6.2,2006,Action,Namco  ,XPEC  ,,30000.0
4281,Super Monkey Ball: Touch & Roll,DS,63.0,7.7,2006,Misc,Sega  ,Amusement Vision  ,,760000.0
4282,Battlestar Galactica,XB,63.0,7.4,2003,Simulation,VU Games  ,Warthog  ,,80000.0
4283,FIFA Street 3,PS3,63.0,6.7,2008,Sports,EA Sports BIG   ,EA Canada  ,,320000.0
4284,Disney Epic Mickey: The Power of Illusion,3DS,63.0,5.9,2012,Platform,Disney Interactive Studios  ,DreamRift  ,,30000.0
4285,The Lord of the Rings: War in the North,PS3,63.0,7.1,2011,Role-Playing,Warner Bros. Interactive  ,Snowblind Studios  ,6.5,820000.0
4286,Sands of Destruction,DS,63.0,7.9,2010,Role-Playing,Sega  ,imageepoch Inc.  ,6.5,230000.0
4287,Samurai Jack: The Amulet of Time,GBA,63.0,5.9,2003,Platform,BAM! Entertainment  ,Virtucraft  ,,220000.0
4288,Namco Museum: Virtual Arcade,X360,63.0,7.2,2008,Misc,Namco Bandai  ,Namco Bandai Games  ,7.0,310000.0
4289,All-Star Fruit Racing,NS,63.0,3.4,2018,Racing,PQube  ,3DClouds.it  ,,10000.0
4290,WorldShift,PC,63.0,7.2,2009,Strategy,Playlogic Game Factory  ,Black Sea Studios  ,,20000.0
4291,Go! Sudoku,PSP,63.0,5.3,2006,Puzzle,Ubisoft  ,Sumo Digital  ,6.8,120000.0
4292,Split/Second,PSP,63.0,8.5,2010,Racing,Disney Interactive Studios  ,Black Rock Studio  ,,130000.0
4293,Lemony Snicket's A Series of Unfortunate Events,PS2,63.0,6.1,2004,Platform,Activision  ,Adrenium Games  ,,640000.0
4294,Viewtiful Joe: Red Hot Rumble,PSP,63.0,6.9,2006,Action,Capcom  ,Clover Studio  ,,90000.0
4295,ReCore,XOne,63.0,6.8,2016,Action-Adventure,Microsoft Studios  ,Armature Studio  ,,260000.0
4296,NBA 07,PS2,63.0,6.8,2006,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,,20000.0
4297,The Con,PSP,63.0,7.2,2005,Fighting,Sony Computer Entertainment  ,Think and Feel  ,6.8,210000.0
4298,Van Helsing,XB,63.0,7.6,2007,Action,VU Games  ,Saffire Corporation  ,,180000.0
4299,SSX 3,GBA,63.0,7.2,2003,Sports,EA Sports BIG   ,Visual Impact  ,,120000.0
4300,Gun Metal,XB,63.0,7.0,2002,Shooter,Majesco  ,Rage Software  ,,110000.0
4301,Silent Scope,PS2,63.0,6.8,2000,Shooter,Konami  ,KCET  ,,380000.0
4302,The Legend of Heroes II: Prophecy of the Moonlight Witch,PSP,63.0,7.4,2006,Role-Playing,Namco Bandai  ,MiCROViSion Inc. / Falcom Corporation  ,,140000.0
4303,Spider-Man: Web of Shadows,Wii,63.0,7.1,2008,Action,Activision  ,Shaba Games / Treyarch  ,6.0,250000.0
4304,Imperium Romanum,PC,63.0,7.5,2008,Strategy,SouthPeak Interactive  ,Haemimont Games  ,,10000.0
4305,Lost Planet 2,PC,63.0,6.2,2010,Shooter,Capcom  ,Capcom  ,,30000.0
4306,Spider-Man 3,X360,63.0,7.0,2007,Platform,Activision  ,Treyarch  ,6.0,570000.0
4307,Monsters vs. Aliens,PC,63.0,4.4,2009,Platform,Activision  ,Beenox  ,,30000.0
4308,Red Steel,Wii,63.0,6.7,2006,Shooter,Ubisoft  ,Ubisoft Paris  ,5.9,670000.0
4309,SBK: Snowboard Kids,DS,63.0,6.6,2005,Sports,Atlus  ,"in-glove Co., ltd  ",,20000.0
4310,Blue Dragon: Awakened Shadow,DS,63.0,6.6,2010,Role-Playing,D3 Publisher  ,Mistwalker Corporation / tri-Crescendo / Bird Studio  ,5.7,100000.0
4311,Clive Barker's Jericho,X360,63.0,7.5,2007,Shooter,Codemasters  ,Mercury Steam / Alchemic Productions  ,5.8,320000.0
4312,Gothic 3,PC,63.0,7.5,2006,Role-Playing,Aspyr  ,Piranha Bytes  ,6.8,50000.0
4313,Pac-Man World 3,PS2,63.0,5.4,2005,Platform,Namco  ,Blitz Games  ,,210000.0
4314,Ty the Tasmanian Tiger 2: Bush Rescue,GBA,63.0,6.4,2004,Platform,Electronic Arts  ,Krome Studios  ,,130000.0
4315,Digimon Rumble Arena 2,PS2,63.0,7.7,2004,Fighting,Bandai  ,Black Ship Games  ,,90000.0
4316,Wallace & Gromit in Project Zoo,XB,63.0,1.9,2003,Platform,BAM! Entertainment  ,Frontier Developments  ,,30000.0
4317,Afrika,PS3,63.0,6.2,2009,Adventure,Natsume  ,Rhino Studios  ,6.0,220000.0
4318,James Bond 007: Blood Stone,PC,63.0,7.3,2010,Action,Activision  ,Bizarre Creations  ,6.2,10000.0
4319,Front Mission Evolved,PC,63.0,5.1,2010,Shooter,Square Enix  ,Double Helix Games  ,,50000.0
4320,Monsters vs. Aliens,X360,63.0,6.7,2009,Platform,Activision  ,Beenox  ,6.5,170000.0
4321,ATV Offroad Fury: Blazin' Trails,PSP,63.0,7.8,2005,Racing,Sony Computer Entertainment  ,Climax Group  ,5.9,570000.0
4322,Raw Danger!,PS2,63.0,8.8,2007,Action,Agetec  ,Irem Software Engineering  ,,30000.0
4323,Secret of Mana,PS4,63.0,6.1,2018,Role-Playing,Square Enix  ,Square  ,,280000.0
4324,The Lost Child,NS,63.0,6.7,2018,Role-Playing,NIS America  ,Crim  ,7.5,30000.0
4325,Grand Ages: Medieval,PC,63.0,5.5,2015,Strategy,Kalypso Media  ,Gaming Minds Studios  ,,60000.0
4326,Stacked with Daniel Negreanu,PS2,63.0,5.3,2006,Misc,Myelin Media  ,5000ft  ,,70000.0
4327,Tokyo Xtreme Racer 3,PS2,63.0,8.7,2003,Racing,Crave Entertainment  ,Genki  ,,910000.0
4328,Altered Beast: Guardian of the Realms,GBA,63.0,5.8,2002,Action,THQ  ,3d6 Games  ,6.5,90000.0
4329,Top Gun: Combat Zones,PS2,63.0,3.3,2001,Simulation,Titus  ,Digital Integration  ,,920000.0
4330,The Weakest Link,PS,63.0,8.0,2001,Misc,Activision  ,Traveller's Tales  ,,90000.0
4331,Clive Barker's Jericho,PC,63.0,7.6,2007,Shooter,Codemasters  ,Mercury Steam / Alchemic Productions  ,6.4,10000.0
4332,WTF: Work Time Fun,PSP,63.0,7.8,2006,Puzzle,D3 Publisher  ,Sony Computer Entertainment  ,,40000.0
4333,Castlevania: Lords of Shadow 2,PS3,63.0,7.7,2014,Action-Adventure,Konami Digital Entertainment  ,Mercury Steam  ,,200000.0
4334,SimCity Societies,PC,63.0,4.3,2007,Simulation,Electronic Arts  ,Tilted Mill Entertainment  ,,20000.0
4335,Undead Knights,PSP,63.0,8.4,2009,Action,Tecmo  ,Team Tachyon  ,6.6,120000.0
4336,Miami Vice: The Game,PSP,63.0,7.0,2006,Shooter,Vivendi Games  ,Rebellion Developments  ,,60000.0
4337,NBA 06,PS2,63.0,6.3,2005,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,,530000.0
4338,Vexx,PS2,63.0,8.2,2003,Platform,Acclaim Entertainment  ,Acclaim Studios Austin  ,5.9,240000.0
4339,Rayman Arena,PS2,63.0,7.8,2002,Racing,Ubisoft  ,Ubisoft  ,6.7,600000.0
4340,Star Wars: Demolition,PS,63.0,7.1,2000,Racing,LucasArts  ,"Luxoflux, Inc.  ",,460000.0
4341,Crash 'N' Burn,PS2,63.0,8.4,2004,Racing,Eidos Interactive  ,Climax Group  ,,210000.0
4342,Star Trek: Tactical Assault,DS,63.0,7.2,2006,Strategy,Bethesda Softworks  ,"Quicksilver Software, Inc.  ",,60000.0
4343,Kane & Lynch 2: Dog Days,X360,63.0,5.3,2010,Shooter,Square Enix  ,IO Interactive  ,6.4,490000.0
4344,Dragon Ball Z: Tenkaichi Tag Team,PSP,63.0,8.4,2010,Fighting,Namco Bandai  ,Dimps Corporation  ,6.0,270000.0
4345,Bladestorm: The Hundred Years' War,X360,63.0,6.4,2007,Action,KOEI  ,Omega Force  ,6.9,90000.0
4346,Shark Tale,GBA,63.0,7.8,2004,Action,Activision  ,Vicarious Visions  ,,680000.0
4347,Seek and Destroy,PS2,63.0,8.9,2002,Racing,Conspiracy Entertainment  ,Barnhouse Effect  ,5.6,1060000.0
4348,City Crisis,PS2,63.0,6.2,2001,Simulation,Take-Two Interactive  ,Syscom Entertainment  ,,130000.0
4349,Phineas and Ferb: Across the 2nd Dimension,PS3,63.0,7.3,2011,Action,Disney Interactive Studios  ,High Impact Games  ,6.8,320000.0
4350,Midway Arcade Treasures: Extended Play,PSP,63.0,7.8,2005,Misc,Midway Games  ,Digital Eclipse  ,5.6,240000.0
4351,Star Wars Battlefront: Elite Squadron,PSP,63.0,8.3,2009,Shooter,LucasArts  ,Savage Entertainment  ,6.0,770000.0
4352,Code Lyoko,DS,63.0,7.1,2007,Action,Game Factory  ,DC Studios  ,,50000.0
4353,Ys I & II Chronicles,PSP,63.0,8.6,2011,Role-Playing,Xseed Games  ,Nihon Falcom Corporation  ,6.4,90000.0
4354,Shaun White Snowboarding,PS3,63.0,6.3,2008,Sports,Ubisoft  ,Ubisoft Montreal  ,6.0,660000.0
4355,DanceMasters,X360,63.0,6.4,2010,Misc,Konami  ,GCP1  ,6.2,200000.0
4356,NCAA March Madness 07,PS2,63.0,8.6,2007,Sports,EA Sports  ,EA Canada  ,,560000.0
4357,Trailblazers,PS4,63.0,6.0,2018,Racing,Rising Star Games  ,Supergonk  ,,20000.0
4358,NBA 07,PS3,63.0,6.3,2006,Sports,Sony Computer Entertainment  ,SCE San Diego Studio  ,,270000.0
4359,Medal of Honor: Vanguard,PS2,63.0,6.4,2007,Shooter,Electronic Arts  ,EA Los Angeles  ,,30000.0
4360,Ridge Racer DS,DS,63.0,6.7,2004,Racing,Namco  ,Nintendo Software Technology Corporation  ,6.3,150000.0
4361,Cossacks 3,PC,63.0,6.4,2016,Strategy,GSC Game World  ,GSC Game World  ,,20000.0
4362,The King of Fighters XII,X360,63.0,4.9,2009,Fighting,Ignition Entertainment  ,SNK Playmore Corporation  ,6.4,110000.0
4363,Professor Heinz Wolff's Gravity,Wii,63.0,7.7,2009,Puzzle,Deep Silver  ,EM Studios  ,,170000.0
4364,Angry Birds Trilogy,X360,63.0,4.1,2012,Puzzle,Activision  ,Rovio Mobile  ,,260000.0
4365,SBK Superbike World Championship,X360,63.0,8.0,2009,Racing,Conspiracy Entertainment  ,Milestone  ,,210000.0
4366,Assetto Corsa,XOne,63.0,6.5,2016,Racing,505 Games  ,Kunos Simulazioni  ,6.0,20000.0
4367,Transformers: Revenge of the Fallen,PS3,63.0,7.1,2009,Action,Activision  ,Luxoflux Corp.  ,6.5,700000.0
4368,Fracture,X360,63.0,6.3,2008,Shooter,LucasArts  ,Day 1 Studios  ,4.0,330000.0
4369,Call of Cthulhu,PS4,63.0,7.1,2018,Role-Playing,Focus Home Interactive  ,Cyanide  ,,120000.0
4370,Batman: Rise of Sin Tzu,GBA,63.0,6.8,2003,Action,Ubisoft  ,Ubisoft Montreal  ,5.5,70000.0
4371,Britney's Dance Beat,PS2,63.0,5.7,2002,Misc,THQ  ,Metro Graphics  ,,240000.0
4372,Arcania: Gothic 4,PC,63.0,4.0,2010,Role-Playing,JoWood Productions  ,Spellbound Entertainment AG  ,5.8,180000.0
4373,Pinball Hall of Fame: The Gottlieb Collection,PS2,63.0,6.7,2004,Misc,Crave Entertainment  ,FarSight Studios  ,,330000.0
4374,Pirates of the Caribbean: Dead Man's Chest,DS,63.0,7.2,2006,Adventure,Buena Vista  ,Griptonite Games  ,,260000.0
4375,The Book of Unwritten Tales 2,PS4,63.0,6.7,2015,Adventure,Nordic Games  ,KING Art Games  ,,70000.0
4376,Tokyo Twilight Ghost Hunters,PSV,63.0,7.1,2015,Visual Novel,Aksys Games  ,Toybox Games  ,,80000.0
4377,Sudden Strike 4,PS4,63.0,7.4,2017,Strategy,Kalypso Media  ,Kite Games  ,,100000.0
4378,Sword Art Online: Lost Song,PS4,63.0,6.2,2015,Role-Playing,Namco Bandai Games  ,Namco Bandai Games  ,,360000.0
4379,Samurai Warriors Chronicles 3,3DS,63.0,6.5,2015,Action,Tecmo Koei  ,Omega Force  ,,80000.0
4380,The Tiny Bang Story,PC,63.0,7.0,2011,Adventure,Unknown  ,Colibri Games  ,,10000.0
4381,Drakengard,PS2,63.0,8.2,2004,Role-Playing,Square Enix  ,Cavia Inc.  ,,650000.0
4382,Batman: Rise of Sin Tzu,PS2,63.0,8.1,2003,Action,Ubisoft  ,Ubisoft Montreal  ,,350000.0
